germplasmName,studyName,value,studydbid,studydescription,trialType,breedingProgramDbId,breedingProgramName,breedingProgramDescription,studyYear,studyDesign,locationdbid,locationName,plantingdate,harvestdate,plotWidth,plotLength,plantsPerPlot,numberBlocks,numberReps,fieldSize,fieldtrialisplannedtobegenotyped,fieldtrialisplannedtocross,folderDbId,folderName,folderDescription,managementFactors,season_length,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,RH2M,WS2M,ALLSKY_SFC_SW_DWN
P25R64,25_MSU_AYT_Regional_CENIL,7475.62116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SY 100,25_MSU_AYT_Regional_CENIL,6287.9685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MI22R057,25_MSU_AYT_Regional_CENIL,6698.87211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MI22R097,25_MSU_AYT_Regional_CENIL,6476.2713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MI22R135,25_MSU_AYT_Regional_CENIL,5660.51667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MI23R020,25_MSU_AYT_Regional_CENIL,5079.46803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MI23R032,25_MSU_AYT_Regional_CENIL,6048.55494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MI23R065,25_MSU_AYT_Regional_CENIL,6125.22108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MI23R071,25_MSU_AYT_Regional_CENIL,4622.16123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MI23R081,25_MSU_AYT_Regional_CENIL,5903.96529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MI23R090,25_MSU_AYT_Regional_CENIL,5990.04657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MI23R099,25_MSU_AYT_Regional_CENIL,6417.76293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MI23R119,25_MSU_AYT_Regional_CENIL,5881.09995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MI23R126,25_MSU_AYT_Regional_CENIL,6172.96929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MI23R134,25_MSU_AYT_Regional_CENIL,6161.53662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MI23R138,25_MSU_AYT_Regional_CENIL,5616.80352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MI23R153,25_MSU_AYT_Regional_CENIL,5806.45134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MI23R161,25_MSU_AYT_Regional_CENIL,5412.36048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MI23R181,25_MSU_AYT_Regional_CENIL,6218.69997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MI23R233,25_MSU_AYT_Regional_CENIL,5474.2314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P25R64,25_MSU_AYT_Regional_CENIL,5793.00114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SY 100,25_MSU_AYT_Regional_CENIL,6649.10637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MI22R057,25_MSU_AYT_Regional_CENIL,6170.95176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MI22R097,25_MSU_AYT_Regional_CENIL,5773.49835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MI22R135,25_MSU_AYT_Regional_CENIL,6592.61553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MI23R020,25_MSU_AYT_Regional_CENIL,2843.37228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MI23R032,25_MSU_AYT_Regional_CENIL,6748.63785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MI23R065,25_MSU_AYT_Regional_CENIL,6387.49998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MI23R071,25_MSU_AYT_Regional_CENIL,5358.55968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MI23R081,25_MSU_AYT_Regional_CENIL,4829.29431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MI23R090,25_MSU_AYT_Regional_CENIL,5644.37643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MI23R099,25_MSU_AYT_Regional_CENIL,5162.18676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MI23R119,25_MSU_AYT_Regional_CENIL,5718.35253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MI23R126,25_MSU_AYT_Regional_CENIL,5337.71187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MI23R134,25_MSU_AYT_Regional_CENIL,4897.89033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MI23R138,25_MSU_AYT_Regional_CENIL,5979.95892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MI23R153,25_MSU_AYT_Regional_CENIL,5915.39796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MI23R161,25_MSU_AYT_Regional_CENIL,5678.00193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MI23R181,25_MSU_AYT_Regional_CENIL,6029.72466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MI23R233,25_MSU_AYT_Regional_CENIL,5438.58837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL2021-14925,25_Big6_MASON_MASMI,5311.524654,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2021-14925,25_Big6_MASON_MASMI,4571.965991,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2021-15254,25_Big6_MASON_MASMI,5595.314699,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2021-15254,25_Big6_MASON_MASMI,3850.920282,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2021-28826,25_Big6_MASON_MASMI,6413.355871,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2021-28826,25_Big6_MASON_MASMI,5833.763057,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2021-32902,25_Big6_MASON_MASMI,6439.497894,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2021-32902,25_Big6_MASON_MASMI,5961.763956,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2021-26834,25_Big6_MASON_MASMI,6536.229962,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2021-26834,25_Big6_MASON_MASMI,5719.994932,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2021-16415,25_Big6_MASON_MASMI,6002.769022,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2021-16415,25_Big6_MASON_MASMI,6834.365665,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2021-36445,25_Big6_MASON_MASMI,5278.336797,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2021-36445,25_Big6_MASON_MASMI,7018.883755,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2021-18457,25_Big6_MASON_MASMI,5381.813676,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2021-18457,25_Big6_MASON_MASMI,5791.083548,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2021-15134,25_Big6_MASON_MASMI,6425.801318,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2021-15134,25_Big6_MASON_MASMI,7232.356557,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2021-29425,25_Big6_MASON_MASMI,5559.455257,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2021-29425,25_Big6_MASON_MASMI,6063.500543,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2021-39253,25_Big6_MASON_MASMI,6279.278057,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2021-39253,25_Big6_MASON_MASMI,5486.203033,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2021-18451,25_Big6_MASON_MASMI,6268.102554,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2021-18451,25_Big6_MASON_MASMI,5341.297774,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2021-28712,25_Big6_MASON_MASMI,5795.04389,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2021-28712,25_Big6_MASON_MASMI,5600.87423,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2021-46842,25_Big6_MASON_MASMI,6129.217768,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2021-46842,25_Big6_MASON_MASMI,6021.11265,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2021-43877,25_Big6_MASON_MASMI,5588.692179,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2021-42522,25_Big6_MASON_MASMI,5540.622465,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2021-42522,25_Big6_MASON_MASMI,5850.375799,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2021-36639,25_Big6_MASON_MASMI,6380.826503,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2021-36639,25_Big6_MASON_MASMI,6555.241487,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2021-43921,25_Big6_MASON_MASMI,4409.243895,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2021-43921,25_Big6_MASON_MASMI,6785.919672,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2021-22316,25_Big6_MASON_MASMI,6390.05476,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2021-22316,25_Big6_MASON_MASMI,7505.234494,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2021-19401,25_Big6_MASON_MASMI,5735.836301,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2021-19401,25_Big6_MASON_MASMI,6191.125163,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL12-26004,25_Big6_MASON_MASMI,5435.358258,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2022-15717,25_Big6_MASON_MASMI,6062.766798,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2022-4730,25_Big6_MASON_MASMI,5594.524512,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2022-12028,25_Big6_MASON_MASMI,7127.299303,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2022-5841,25_Big6_MASON_MASMI,6195.734587,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2022-12349,25_Big6_MASON_MASMI,5932.987977,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2022-5308,25_Big6_MASON_MASMI,5551.515758,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2022-12353,25_Big6_MASON_MASMI,6246.428851,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2022-5305,25_Big6_MASON_MASMI,5991.903949,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2022-17039,25_Big6_MASON_MASMI,5759.193855,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2022-17507,25_Big6_MASON_MASMI,5742.534077,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2022-2254,25_Big6_MASON_MASMI,6167.438364,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2022-21633,25_Big6_MASON_MASMI,5213.992992,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2021-41721,25_Big6_MASON_MASMI,3745.035214,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2021-17859,25_Big6_MASON_MASMI,5788.910533,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2021-17841,25_Big6_MASON_MASMI,5793.087236,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2021-17813,25_Big6_MASON_MASMI,4392.913362,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2021-17857,25_Big6_MASON_MASMI,5170.090574,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL16-8048,25_Big6_MASON_MASMI,5051.327338,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
25R76,25_Big6_MASON_MASMI,5446.232737,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL07-19334,25_Big6_MASON_MASMI,6655.068454,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2022-15802,25_Big6_MASON_MASMI,6490.069867,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2022-18345,25_Big6_MASON_MASMI,6061.581517,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2022-8676,25_Big6_MASON_MASMI,6884.373219,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2022-6330,25_Big6_MASON_MASMI,5956.543078,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2022-10460,25_Big6_MASON_MASMI,7480.663439,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2022-7368,25_Big6_MASON_MASMI,3649.610717,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2022-4524,25_Big6_MASON_MASMI,5008.280956,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2022-7956,25_Big6_MASON_MASMI,5273.482791,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2022-15777,25_Big6_MASON_MASMI,6747.821366,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2022-8157,25_Big6_MASON_MASMI,5832.634218,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2022-9906,25_Big6_MASON_MASMI,5817.705327,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2022-7442,25_Big6_MASON_MASMI,7250.93536,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2022-1570,25_Big6_MASON_MASMI,6000.567786,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2022-7448,25_Big6_MASON_MASMI,6785.120078,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2022-17244,25_Big6_MASON_MASMI,6338.880739,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2022-17009,25_Big6_MASON_MASMI,6017.744948,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2022-22930,25_Big6_MASON_MASMI,5317.479278,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2022-18037,25_Big6_MASON_MASMI,4659.244035,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2022-18139,25_Big6_MASON_MASMI,6579.577368,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2022-7446,25_Big6_MASON_MASMI,6085.061362,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2022-11220,25_Big6_MASON_MASMI,6165.942653,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
IL2022-17322,25_Big6_MASON_MASMI,5559.154233,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
21PU-0073,25_Big6_MASON_MASMI,4881.512372,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
21PU-0073,25_Big6_MASON_MASMI,6543.294611,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
21PU-0157,25_Big6_MASON_MASMI,5049.577638,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
21PU-0157,25_Big6_MASON_MASMI,5788.995196,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
21PU-0281,25_Big6_MASON_MASMI,6172.546359,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
21PU-0281,25_Big6_MASON_MASMI,5663.383672,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
21PU-0282,25_Big6_MASON_MASMI,5238.883885,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
21PU-0282,25_Big6_MASON_MASMI,5506.192885,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
21PU-0280,25_Big6_MASON_MASMI,5281.384661,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
21PU-0280,25_Big6_MASON_MASMI,5354.081873,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
21PU-0467,25_Big6_MASON_MASMI,6595.240004,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
21PU-0467,25_Big6_MASON_MASMI,5717.257498,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
21PU-0507,25_Big6_MASON_MASMI,6665.284445,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
21PU-0507,25_Big6_MASON_MASMI,6350.940499,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
22PU-3029,25_Big6_MASON_MASMI,5607.30861,,,,,,,,,,,,,,,,,,,,,,,,,,-21.076287878787877,-16.11469696969697,-25.629545454545454,-20.764242424242425,55.75371212121212,-19.45439393939394,-38.48477272727273
