germplasmName,trial,trait_name,value
ROBIDOUX,ARS-SRPN-2007-BUSHLAND-IRRIGATED,grain_yield,5390.76
TAM401,ARS-SRPN-2007-BUSHLAND-IRRIGATED,grain_yield,5904.55
TAM401,ARS-SRPN-2007-BUSHLAND-IRRIGATED,grain_yield,6372.61
TAM401,ARS-SRPN-2007-BUSHLAND-IRRIGATED,grain_yield,6511.145
TX02A0252,ARS-SRPN-2007-BUSHLAND-IRRIGATED,grain_yield,5952.2975
TX02A0252,ARS-SRPN-2007-BUSHLAND-IRRIGATED,grain_yield,6569.6525
TX02A0252,ARS-SRPN-2007-BUSHLAND-IRRIGATED,grain_yield,6125.13
ANTELOPE,ARS-NRPN-2009-LINCOLN,grain_yield,5208.5125
ANTELOPE,ARS-NRPN-2009-LINCOLN,grain_yield,4892.4375
ANTELOPE,ARS-NRPN-2009-LINCOLN,grain_yield,3446.5625
NE06607,ARS-NRPN-2009-LINCOLN,grain_yield,1550.1125
NE06607,ARS-NRPN-2009-LINCOLN,grain_yield,3456.65
NE06607,ARS-NRPN-2009-LINCOLN,grain_yield,4008.1
TAM304,ARS-SRPN-2004-LINCOLN,grain_yield,6334.95
TAM304,ARS-SRPN-2004-LINCOLN,grain_yield,5938.175
TAM304,ARS-SRPN-2004-LINCOLN,grain_yield,6540.0625
JAGALENE,ARS-NRPN-2015-NORTH_PLATTE,grain_yield,2474.8
JAGALENE,ARS-NRPN-2015-NORTH_PLATTE,grain_yield,2663.1
JAGALENE,ARS-NRPN-2015-NORTH_PLATTE,grain_yield,3281.8
NI12702W,ARS-NRPN-2015-NORTH_PLATTE,grain_yield,4048.45
NI12702W,ARS-NRPN-2015-NORTH_PLATTE,grain_yield,3658.4
NI12702W,ARS-NRPN-2015-NORTH_PLATTE,grain_yield,3402.85
OVERLAND,ARS-NRPN-2015-NORTH_PLATTE,grain_yield,2710.175
OVERLAND,ARS-NRPN-2015-NORTH_PLATTE,grain_yield,2622.75
OVERLAND,ARS-NRPN-2015-NORTH_PLATTE,grain_yield,3160.75
MEDINA-264,CornellMaster_2014_Helfer,grain_yield,2008.0
SHIRLEY-618,CornellMaster_2014_Helfer,grain_yield,2180.0
GOODSTREAK,ARS-SRPN-2000-LINCOLN,grain_yield,3547.4375
GOODSTREAK,ARS-SRPN-2000-LINCOLN,grain_yield,4673.875
GOODSTREAK,ARS-SRPN-2000-LINCOLN,grain_yield,3665.125
ANTELOPE,ARS-SRPN-2001-WICHITA,grain_yield,2127.99
ANTELOPE,ARS-SRPN-2001-WICHITA,grain_yield,1931.928
ANTELOPE,ARS-SRPN-2001-WICHITA,grain_yield,1774.122
GOODSTREAK,ARS-SRPN-2001-WICHITA,grain_yield,2369.481
GOODSTREAK,ARS-SRPN-2001-WICHITA,grain_yield,2237.976
GOODSTREAK,ARS-SRPN-2001-WICHITA,grain_yield,2594.235
NE06607,ARS-SRPN-2011-DAKOTA_LAKES,grain_yield,5427.075
NE06607,ARS-SRPN-2011-DAKOTA_LAKES,grain_yield,5447.25
NE06607,ARS-SRPN-2011-DAKOTA_LAKES,grain_yield,5817.125
TX06V7266,ARS-SRPN-2011-DAKOTA_LAKES,grain_yield,4754.575
TX06V7266,ARS-SRPN-2011-DAKOTA_LAKES,grain_yield,5184.975
TX06V7266,ARS-SRPN-2011-DAKOTA_LAKES,grain_yield,5030.3
TX99U8618,ARS-SRPN-2003-SIDNEY,grain_yield,2360.475
TX99U8618,ARS-SRPN-2003-SIDNEY,grain_yield,1654.35
TX99U8618,ARS-SRPN-2003-SIDNEY,grain_yield,3110.3125
MEDINA-264,CornellMaster_2015_Ketola,grain_yield,1636.0
MEDINA-264,CornellMaster_2015_Ketola,grain_yield,1661.0
MEDINA-264,CornellMaster_2015_Ketola,grain_yield,1370.0
MEDINA-264,CornellMaster_2015_Ketola,grain_yield,1750.0
MEDINA-264,CornellMaster_2015_Ketola,grain_yield,1811.0
MEDINA-264,CornellMaster_2015_Ketola,grain_yield,1803.0
MEDINA-264,CornellMaster_2015_Ketola,grain_yield,1674.0
MEDINA-264,CornellMaster_2015_Ketola,grain_yield,1313.0
MEDINA-264,CornellMaster_2015_Ketola,grain_yield,1435.0
MEDINA-264,CornellMaster_2015_Ketola,grain_yield,1567.0
MEDINA-264,CornellMaster_2015_Ketola,grain_yield,1458.0
MEDINA-264,CornellMaster_2015_Ketola,grain_yield,1610.0
SHIRLEY-618,CornellMaster_2015_Ketola,grain_yield,1424.0
JAGALENE,ARS-NRPN-2015-WILLISTON,grain_yield,2927.527
JAGALENE,ARS-NRPN-2015-WILLISTON,grain_yield,2871.77675
JAGALENE,ARS-NRPN-2015-WILLISTON,grain_yield,2059.66575
NI12702W,ARS-NRPN-2015-WILLISTON,grain_yield,2660.679
NI12702W,ARS-NRPN-2015-WILLISTON,grain_yield,2178.29475
NI12702W,ARS-NRPN-2015-WILLISTON,grain_yield,2073.452
OVERLAND,ARS-NRPN-2015-WILLISTON,grain_yield,2635.5275
OVERLAND,ARS-NRPN-2015-WILLISTON,grain_yield,2134.3805
OVERLAND,ARS-NRPN-2015-WILLISTON,grain_yield,1680.37575
NE06545,ARS-SRPN-2009-NORTH_PLATTE,grain_yield,5657.921608
NE06545,ARS-SRPN-2009-NORTH_PLATTE,grain_yield,5758.616199
NE06545,ARS-SRPN-2009-NORTH_PLATTE,grain_yield,5199.385714
TX01V5134RC-3,ARS-SRPN-2009-NORTH_PLATTE,grain_yield,4668.006872
TX01V5134RC-3,ARS-SRPN-2009-NORTH_PLATTE,grain_yield,4169.33373
TX01V5134RC-3,ARS-SRPN-2009-NORTH_PLATTE,grain_yield,4050.167313
JAGALENE,ARS-NRPN-2014-BOZEMAN,grain_yield,6893.125
JAGALENE,ARS-NRPN-2014-BOZEMAN,grain_yield,6785.525
JAGALENE,ARS-NRPN-2014-BOZEMAN,grain_yield,7727.025
NE10589,ARS-NRPN-2014-BOZEMAN,grain_yield,7767.375
NE10589,ARS-NRPN-2014-BOZEMAN,grain_yield,7363.875
NE10589,ARS-NRPN-2014-BOZEMAN,grain_yield,6153.375
OVERLAND,ARS-NRPN-2014-BOZEMAN,grain_yield,6967.1
OVERLAND,ARS-NRPN-2014-BOZEMAN,grain_yield,7404.225
OVERLAND,ARS-NRPN-2014-BOZEMAN,grain_yield,7236.1
AC_VISTA,SW_AMPanel_2014_Obregon_Irr,grain_yield,2448.125
GUADALUPE,SW_AMPanel_2014_Obregon_Irr,grain_yield,6248.75
TX99U8618,ARS-SRPN-2003-HAYS,grain_yield,4122.425
TX99U8618,ARS-SRPN-2003-HAYS,grain_yield,4633.525
TX99U8618,ARS-SRPN-2003-HAYS,grain_yield,4821.825
ALICE,ARS-NRPN-2004-SALINA,grain_yield,4149.056
ALICE,ARS-NRPN-2004-SALINA,grain_yield,3895.12
ALICE,ARS-NRPN-2004-SALINA,grain_yield,3215.088
OVERLAND,ARS-NRPN-2004-SALINA,grain_yield,4276.024
OVERLAND,ARS-NRPN-2004-SALINA,grain_yield,4306.152
OVERLAND,ARS-NRPN-2004-SALINA,grain_yield,3720.808
YELLOWSTONE,ARS-NRPN-2004-SALINA,grain_yield,3705.744
YELLOWSTONE,ARS-NRPN-2004-SALINA,grain_yield,3819.8
YELLOWSTONE,ARS-NRPN-2004-SALINA,grain_yield,3770.304
ANTELOPE,ARS-NRPN-2001-ALLIANCE,grain_yield,4055.175
ANTELOPE,ARS-NRPN-2001-ALLIANCE,grain_yield,2585.7625
ANTELOPE,ARS-NRPN-2001-ALLIANCE,grain_yield,2858.125
HARRY,ARS-NRPN-2001-ALLIANCE,grain_yield,2152.0
HARRY,ARS-NRPN-2001-ALLIANCE,grain_yield,3557.525
HARRY,ARS-NRPN-2001-ALLIANCE,grain_yield,3994.65
EVEREST,ARS-SRPN-2008-CRAWFORDSVILLE,grain_yield,3839.975
EVEREST,ARS-SRPN-2008-CRAWFORDSVILLE,grain_yield,2797.6
OK04505,ARS-SRPN-2008-CRAWFORDSVILLE,grain_yield,2091.475
OK04505,ARS-SRPN-2008-CRAWFORDSVILLE,grain_yield,1889.725
TX01V5134RC-3,ARS-SRPN-2008-CRAWFORDSVILLE,grain_yield,3006.075
TX01V5134RC-3,ARS-SRPN-2008-CRAWFORDSVILLE,grain_yield,2575.675
TX02A0252,ARS-SRPN-2008-CRAWFORDSVILLE,grain_yield,2205.8
TX02A0252,ARS-SRPN-2008-CRAWFORDSVILLE,grain_yield,1506.4
TX04A001246,ARS-SRPN-2008-CRAWFORDSVILLE,grain_yield,2589.125
TX04A001246,ARS-SRPN-2008-CRAWFORDSVILLE,grain_yield,1829.2
TX04M410211,ARS-SRPN-2008-CRAWFORDSVILLE,grain_yield,1956.975
TX04M410211,ARS-SRPN-2008-CRAWFORDSVILLE,grain_yield,1930.075
KanMark,ARS-SRPN-2013-WINFIELD,grain_yield,3583.6
KanMark,ARS-SRPN-2013-WINFIELD,grain_yield,3603.1
KanMark,ARS-SRPN-2013-WINFIELD,grain_yield,3486.0
ANTELOPE,ARS-NRPN-2000-LINCOLN,grain_yield,4952.9625
ANTELOPE,ARS-NRPN-2000-LINCOLN,grain_yield,4525.925
ANTELOPE,ARS-NRPN-2000-LINCOLN,grain_yield,4428.4125
HARRY,ARS-NRPN-2000-LINCOLN,grain_yield,4872.2625
HARRY,ARS-NRPN-2000-LINCOLN,grain_yield,4448.5875
HARRY,ARS-NRPN-2000-LINCOLN,grain_yield,4892.4375
JAGALENE,ARS-NRPN-2014-ROSEMOUNT,grain_yield,6059.225
JAGALENE,ARS-NRPN-2014-ROSEMOUNT,grain_yield,6025.6
JAGALENE,ARS-NRPN-2014-ROSEMOUNT,grain_yield,5971.8
NE10589,ARS-NRPN-2014-ROSEMOUNT,grain_yield,7296.625
NE10589,ARS-NRPN-2014-ROSEMOUNT,grain_yield,7538.725
NE10589,ARS-NRPN-2014-ROSEMOUNT,grain_yield,8419.7
OVERLAND,ARS-NRPN-2014-ROSEMOUNT,grain_yield,5097.55
OVERLAND,ARS-NRPN-2014-ROSEMOUNT,grain_yield,7141.95
OVERLAND,ARS-NRPN-2014-ROSEMOUNT,grain_yield,6287.875
GOODSTREAK,Allele-BB_2015_Sidney,grain_yield,3302.0
GOODSTREAK,Allele-BB_2015_Sidney,grain_yield,2986.0
GOODSTREAK,Allele-BB_2015_Sidney,grain_yield,2845.0
GOODSTREAK,Allele-BB_2015_Sidney,grain_yield,2549.0
GOODSTREAK,Allele-BB_2015_Sidney,grain_yield,2858.0
NE06545,Allele-BB_2015_Sidney,grain_yield,2744.0
NE06545,Allele-BB_2015_Sidney,grain_yield,2905.0
NE06545,Allele-BB_2015_Sidney,grain_yield,2858.0
NE06545,Allele-BB_2015_Sidney,grain_yield,2038.0
NE06545,Allele-BB_2015_Sidney,grain_yield,2925.0
TAM304,ARS-SRPN-2005-GARDEN_CITY,grain_yield,3402.85
TAM304,ARS-SRPN-2005-GARDEN_CITY,grain_yield,3093.5
TAM304,ARS-SRPN-2005-GARDEN_CITY,grain_yield,2878.3
W04-417,ARS-SRPN-2005-GARDEN_CITY,grain_yield,3362.5
W04-417,ARS-SRPN-2005-GARDEN_CITY,grain_yield,3483.55
W04-417,ARS-SRPN-2005-GARDEN_CITY,grain_yield,3207.825
ANTELOPE,ARS-NRPN-2001-WINNER,grain_yield,2945.55
ANTELOPE,ARS-NRPN-2001-WINNER,grain_yield,3120.4
ANTELOPE,ARS-NRPN-2001-WINNER,grain_yield,2313.4
HARRY,ARS-NRPN-2001-WINNER,grain_yield,3725.65
HARRY,ARS-NRPN-2001-WINNER,grain_yield,3523.9
HARRY,ARS-NRPN-2001-WINNER,grain_yield,4095.525
ANTELOPE,ARS-NRPN-2008-WINNER,grain_yield,4513.56
ANTELOPE,ARS-NRPN-2008-WINNER,grain_yield,5119.86
ANTELOPE,ARS-NRPN-2008-WINNER,grain_yield,4792.7
DECADE,ARS-NRPN-2008-WINNER,grain_yield,4149.48
DECADE,ARS-NRPN-2008-WINNER,grain_yield,3696.61
DECADE,ARS-NRPN-2008-WINNER,grain_yield,4022.4
NE06545,ARS-SRPN-2009-CLAY_CENTER,grain_yield,4901.18
NE06545,ARS-SRPN-2009-CLAY_CENTER,grain_yield,4516.51
NE06545,ARS-SRPN-2009-CLAY_CENTER,grain_yield,4712.88
TX01V5134RC-3,ARS-SRPN-2009-CLAY_CENTER,grain_yield,2670.4975
TX01V5134RC-3,ARS-SRPN-2009-CLAY_CENTER,grain_yield,2491.6125
TX01V5134RC-3,ARS-SRPN-2009-CLAY_CENTER,grain_yield,2488.25
TX99U8618,ARS-SRPN-2003-COLBY,grain_yield,5507.775
TX99U8618,ARS-SRPN-2003-COLBY,grain_yield,4976.5
TX99U8618,ARS-SRPN-2003-COLBY,grain_yield,6624.125
JAGALENE,ARS-SRPN-2015-BURLINGTON,grain_yield,2840.64
JAGALENE,ARS-SRPN-2015-BURLINGTON,grain_yield,2391.41
JAGALENE,ARS-SRPN-2015-BURLINGTON,grain_yield,2609.3
LYMAN,ARS-NRPN-2012-ARCHER,grain_yield,1257.575
LYMAN,ARS-NRPN-2012-ARCHER,grain_yield,665.775
LYMAN,ARS-NRPN-2012-ARCHER,grain_yield,907.875
OVERLAND,ARS-NRPN-2012-ARCHER,grain_yield,1163.425
OVERLAND,ARS-NRPN-2012-ARCHER,grain_yield,1748.5
OVERLAND,ARS-NRPN-2012-ARCHER,grain_yield,968.4
TAM304,ARS-SRPN-2004-GARDEN_CITY,grain_yield,2396.79
TAM304,ARS-SRPN-2004-GARDEN_CITY,grain_yield,2248.84
TAM304,ARS-SRPN-2004-GARDEN_CITY,grain_yield,2092.82
NE06545,ARS-SRPN-2010-COLBY,grain_yield,4443.88
NE06545,ARS-SRPN-2010-COLBY,grain_yield,4430.968
NE06545,ARS-SRPN-2010-COLBY,grain_yield,4465.4
OK05511,ARS-SRPN-2010-COLBY,grain_yield,4960.36
OK05511,ARS-SRPN-2010-COLBY,grain_yield,5197.08
OK05511,ARS-SRPN-2010-COLBY,grain_yield,5369.24
TX06A001386,ARS-SRPN-2010-COLBY,grain_yield,4958.208
TX06A001386,ARS-SRPN-2010-COLBY,grain_yield,5061.504
TX06A001386,ARS-SRPN-2010-COLBY,grain_yield,5315.44
AC_VISTA,SW_AMPanel_2013_Obregon_Dry,grain_yield,2891.946309
GUADALUPE,SW_AMPanel_2013_Obregon_Dry,grain_yield,1818.913787
NE06545,ARS-SRPN-2009-COLUMBIA,grain_yield,3490.275
NE06545,ARS-SRPN-2009-COLUMBIA,grain_yield,3188.3225
NE06545,ARS-SRPN-2009-COLUMBIA,grain_yield,3664.4525
TX01V5134RC-3,ARS-SRPN-2009-COLUMBIA,grain_yield,3531.2975
TX01V5134RC-3,ARS-SRPN-2009-COLUMBIA,grain_yield,3253.555
TX01V5134RC-3,ARS-SRPN-2009-COLUMBIA,grain_yield,3476.1525
KanMark,ARS-SRPN-2013-HAYS,grain_yield,2394.1
KanMark,ARS-SRPN-2013-HAYS,grain_yield,1963.7
KanMark,ARS-SRPN-2013-HAYS,grain_yield,3328.875
ROBIDOUX,ARS-SRPN-2006-WINFIELD,grain_yield,4088.8
ROBIDOUX,ARS-SRPN-2006-WINFIELD,grain_yield,3900.5
ROBIDOUX,ARS-SRPN-2006-WINFIELD,grain_yield,3019.525
TAM401,ARS-SRPN-2006-WINFIELD,grain_yield,3503.725
TAM401,ARS-SRPN-2006-WINFIELD,grain_yield,4216.575
TAM401,ARS-SRPN-2006-WINFIELD,grain_yield,4579.725
JAGALENE,ARS-NRPN-2014-BROOKINGS,grain_yield,2447.9
JAGALENE,ARS-NRPN-2014-BROOKINGS,grain_yield,3456.65
JAGALENE,ARS-NRPN-2014-BROOKINGS,grain_yield,3073.325
NE10589,ARS-NRPN-2014-BROOKINGS,grain_yield,4438.5
NE10589,ARS-NRPN-2014-BROOKINGS,grain_yield,3167.475
NE10589,ARS-NRPN-2014-BROOKINGS,grain_yield,4055.175
OVERLAND,ARS-NRPN-2014-BROOKINGS,grain_yield,3268.35
OVERLAND,ARS-NRPN-2014-BROOKINGS,grain_yield,4075.35
OVERLAND,ARS-NRPN-2014-BROOKINGS,grain_yield,3839.975
ROBIDOUX,ARS-SRPN-2006-DAKOTA_LAKES,grain_yield,1814.3
ROBIDOUX,ARS-SRPN-2006-DAKOTA_LAKES,grain_yield,2032.0
TAM401,ARS-SRPN-2006-DAKOTA_LAKES,grain_yield,1639.5
TAM401,ARS-SRPN-2006-DAKOTA_LAKES,grain_yield,1745.0
ALICE,ARS-NRPN-2003-NORTH_PLATTE,grain_yield,3523.9
ALICE,ARS-NRPN-2003-NORTH_PLATTE,grain_yield,3964.3875
ALICE,ARS-NRPN-2003-NORTH_PLATTE,grain_yield,4616.7125
ANTELOPE,ARS-NRPN-2001-MOCCASIN,grain_yield,3987.925
ANTELOPE,ARS-NRPN-2001-MOCCASIN,grain_yield,3678.575
ANTELOPE,ARS-NRPN-2001-MOCCASIN,grain_yield,3416.3
HARRY,ARS-NRPN-2001-MOCCASIN,grain_yield,3301.975
HARRY,ARS-NRPN-2001-MOCCASIN,grain_yield,3423.025
HARRY,ARS-NRPN-2001-MOCCASIN,grain_yield,3510.45
EVEREST,ARS-SRPN-2007-BURLINGTON,grain_yield,2616.025
EVEREST,ARS-SRPN-2007-BURLINGTON,grain_yield,2864.85
EVEREST,ARS-SRPN-2007-BURLINGTON,grain_yield,2925.375
ROBIDOUX,ARS-SRPN-2007-BURLINGTON,grain_yield,2199.075
ROBIDOUX,ARS-SRPN-2007-BURLINGTON,grain_yield,1452.6
ROBIDOUX,ARS-SRPN-2007-BURLINGTON,grain_yield,2575.675
TAM401,ARS-SRPN-2007-BURLINGTON,grain_yield,2831.225
TAM401,ARS-SRPN-2007-BURLINGTON,grain_yield,1997.325
TAM401,ARS-SRPN-2007-BURLINGTON,grain_yield,2602.575
TX02A0252,ARS-SRPN-2007-BURLINGTON,grain_yield,1970.425
TX02A0252,ARS-SRPN-2007-BURLINGTON,grain_yield,1963.7
TX02A0252,ARS-SRPN-2007-BURLINGTON,grain_yield,2353.75
TX06V7266,ARS-SRPN-2012-HAYS,grain_yield,4915.975
TX06V7266,ARS-SRPN-2012-HAYS,grain_yield,4983.225
TX06V7266,ARS-SRPN-2012-HAYS,grain_yield,5306.025
KanMark,ARS-SRPN-2013-BROOKINGS,grain_yield,4620.268247
KanMark,ARS-SRPN-2013-BROOKINGS,grain_yield,3690.247126
KanMark,ARS-SRPN-2013-BROOKINGS,grain_yield,4537.612586
TX06V7266,ARS-SRPN-2012-MCGREGOR,grain_yield,2562.225
TX06V7266,ARS-SRPN-2012-MCGREGOR,grain_yield,2932.1
TX06V7266,ARS-SRPN-2012-MCGREGOR,grain_yield,2965.725
NE06545,ARS-NRPN-2011-WILLISTON,grain_yield,3702.280625
NE06545,ARS-NRPN-2011-WILLISTON,grain_yield,4689.846875
NE06545,ARS-NRPN-2011-WILLISTON,grain_yield,5196.575625
NE06545,ARS-NRPN-2011-WILLISTON,grain_yield,4176.8975
OVERLAND,ARS-NRPN-2011-WILLISTON,grain_yield,4249.19125
OVERLAND,ARS-NRPN-2011-WILLISTON,grain_yield,4795.093125
OVERLAND,ARS-NRPN-2011-WILLISTON,grain_yield,5772.0675
OVERLAND,ARS-NRPN-2011-WILLISTON,grain_yield,5361.001875
JAGALENE,ARS-SRPN-2014-AKRON,grain_yield,4324.175
JAGALENE,ARS-SRPN-2014-AKRON,grain_yield,4519.2
JAGALENE,ARS-SRPN-2014-AKRON,grain_yield,5689.35
KanMark,ARS-SRPN-2014-AKRON,grain_yield,5272.4
KanMark,ARS-SRPN-2014-AKRON,grain_yield,6294.6
KanMark,ARS-SRPN-2014-AKRON,grain_yield,5252.225
KS061406LN~26,ARS-SRPN-2014-AKRON,grain_yield,4976.5
KS061406LN~26,ARS-SRPN-2014-AKRON,grain_yield,4969.775
KS061406LN~26,ARS-SRPN-2014-AKRON,grain_yield,4068.625
NE10589,ARS-SRPN-2014-AKRON,grain_yield,4902.525
NE10589,ARS-SRPN-2014-AKRON,grain_yield,6260.975
NE10589,ARS-SRPN-2014-AKRON,grain_yield,5030.3
TAM304,ARS-SRPN-2004-BUSHLAND,grain_yield,2562.225
TAM304,ARS-SRPN-2004-BUSHLAND,grain_yield,3073.325
TAM304,ARS-SRPN-2004-BUSHLAND,grain_yield,2737.075
ALICE,ARS-NRPN-2004-MOCCASIN,grain_yield,4889.075
ALICE,ARS-NRPN-2004-MOCCASIN,grain_yield,5265.675
ALICE,ARS-NRPN-2004-MOCCASIN,grain_yield,4055.175
OVERLAND,ARS-NRPN-2004-MOCCASIN,grain_yield,4808.375
OVERLAND,ARS-NRPN-2004-MOCCASIN,grain_yield,5689.35
OVERLAND,ARS-NRPN-2004-MOCCASIN,grain_yield,4915.975
YELLOWSTONE,ARS-NRPN-2004-MOCCASIN,grain_yield,4256.925
YELLOWSTONE,ARS-NRPN-2004-MOCCASIN,grain_yield,5272.4
YELLOWSTONE,ARS-NRPN-2004-MOCCASIN,grain_yield,5030.3
ANTELOPE,ARS-NRPN-2000-WINNER,grain_yield,3382.675
ANTELOPE,ARS-NRPN-2000-WINNER,grain_yield,2400.825
ANTELOPE,ARS-NRPN-2000-WINNER,grain_yield,2555.5
HARRY,ARS-NRPN-2000-WINNER,grain_yield,3301.975
HARRY,ARS-NRPN-2000-WINNER,grain_yield,3907.225
TX99U8618,ARS-SRPN-2003-BURLINGTON,grain_yield,2582.4
TX99U8618,ARS-SRPN-2003-BURLINGTON,grain_yield,2380.65
TX99U8618,ARS-SRPN-2003-BURLINGTON,grain_yield,2757.25
EVEREST,ARS-SRPN-2007-BROOKINGS,grain_yield,4366.6
EVEREST,ARS-SRPN-2007-BROOKINGS,grain_yield,4035.0
ROBIDOUX,ARS-SRPN-2007-BROOKINGS,grain_yield,3286.5
ROBIDOUX,ARS-SRPN-2007-BROOKINGS,grain_yield,3049.8
TAM401,ARS-SRPN-2007-BROOKINGS,grain_yield,4632.9
TAM401,ARS-SRPN-2007-BROOKINGS,grain_yield,3932.1
TX02A0252,ARS-SRPN-2007-BROOKINGS,grain_yield,4064.6
TX02A0252,ARS-SRPN-2007-BROOKINGS,grain_yield,3538.1
TAM304,ARS-SRPN-2005-AKRON,grain_yield,672.5
TAM304,ARS-SRPN-2005-AKRON,grain_yield,1250.85
TAM304,ARS-SRPN-2005-AKRON,grain_yield,2024.225
W04-417,ARS-SRPN-2005-AKRON,grain_yield,464.025
W04-417,ARS-SRPN-2005-AKRON,grain_yield,2636.2
W04-417,ARS-SRPN-2005-AKRON,grain_yield,1062.55
EVEREST,ARS-SRPN-2008-PROSPER,grain_yield,4606.625
EVEREST,ARS-SRPN-2008-PROSPER,grain_yield,4465.4
EVEREST,ARS-SRPN-2008-PROSPER,grain_yield,3497.0
OK04505,ARS-SRPN-2008-PROSPER,grain_yield,3644.95
OK04505,ARS-SRPN-2008-PROSPER,grain_yield,4640.25
OK04505,ARS-SRPN-2008-PROSPER,grain_yield,4499.025
TX01V5134RC-3,ARS-SRPN-2008-PROSPER,grain_yield,3712.2
TX01V5134RC-3,ARS-SRPN-2008-PROSPER,grain_yield,4492.3
TX01V5134RC-3,ARS-SRPN-2008-PROSPER,grain_yield,4270.375
TX02A0252,ARS-SRPN-2008-PROSPER,grain_yield,3086.775
TX02A0252,ARS-SRPN-2008-PROSPER,grain_yield,3234.725
TX02A0252,ARS-SRPN-2008-PROSPER,grain_yield,3328.875
TX04A001246,ARS-SRPN-2008-PROSPER,grain_yield,4082.075
TX04A001246,ARS-SRPN-2008-PROSPER,grain_yield,4357.8
TX04A001246,ARS-SRPN-2008-PROSPER,grain_yield,3752.55
TX04M410211,ARS-SRPN-2008-PROSPER,grain_yield,3739.1
TX04M410211,ARS-SRPN-2008-PROSPER,grain_yield,3913.95
TX04M410211,ARS-SRPN-2008-PROSPER,grain_yield,3967.75
TX99U8618,ARS-SRPN-2003-CLAY_CENTER,grain_yield,5460.7
TX99U8618,ARS-SRPN-2003-CLAY_CENTER,grain_yield,4815.1
TX99U8618,ARS-SRPN-2003-CLAY_CENTER,grain_yield,5403.5375
NE06607,ARS-SRPN-2011-CLOVIS,grain_yield,1200.07625
NE06607,ARS-SRPN-2011-CLOVIS,grain_yield,734.37
NE06607,ARS-SRPN-2011-CLOVIS,grain_yield,1380.70975
TX06V7266,ARS-SRPN-2011-CLOVIS,grain_yield,1077.14325
TX06V7266,ARS-SRPN-2011-CLOVIS,grain_yield,1334.1055
TX06V7266,ARS-SRPN-2011-CLOVIS,grain_yield,1149.5715
GOODSTREAK,ARS-SRPN-2011-NORTH_PLATTE,grain_yield,2525.91
GOODSTREAK,ARS-SRPN-2011-NORTH_PLATTE,grain_yield,3513.14
GOODSTREAK,ARS-SRPN-2011-NORTH_PLATTE,grain_yield,2733.7125
NE06607,ARS-SRPN-2011-NORTH_PLATTE,grain_yield,2817.1025
NE06607,ARS-SRPN-2011-NORTH_PLATTE,grain_yield,3431.7675
NE06607,ARS-SRPN-2011-NORTH_PLATTE,grain_yield,3221.9475
TX06V7266,ARS-SRPN-2011-NORTH_PLATTE,grain_yield,2778.0975
TX06V7266,ARS-SRPN-2011-NORTH_PLATTE,grain_yield,3566.94
TX06V7266,ARS-SRPN-2011-NORTH_PLATTE,grain_yield,2817.1025
JUDEE,ARS-NRPN-2010-LINCOLN,grain_yield,3272.385
JUDEE,ARS-NRPN-2010-LINCOLN,grain_yield,3735.7375
JUDEE,ARS-NRPN-2010-LINCOLN,grain_yield,4037.69
NE06607,ARS-NRPN-2010-LINCOLN,grain_yield,4909.9225
NE06607,ARS-NRPN-2010-LINCOLN,grain_yield,4955.6525
NE06607,ARS-NRPN-2010-LINCOLN,grain_yield,5800.3125
OVERLAND,ARS-NRPN-2010-LINCOLN,grain_yield,5080.065
OVERLAND,ARS-NRPN-2010-LINCOLN,grain_yield,5928.0875
OVERLAND,ARS-NRPN-2010-LINCOLN,grain_yield,5454.6475
IL12-26004,ABBmid_2014_Brownstown,grain_yield,6321.5
SHIRLEY,ABBmid_2014_Brownstown,grain_yield,5736.425
SHIRLEY,ABBmid_2014_Brownstown,grain_yield,6778.8
SHIRLEY,ABBmid_2014_Brownstown,grain_yield,4848.725
LYMAN,ARS-NRPN-2012-LINCOLN,grain_yield,3201.1
LYMAN,ARS-NRPN-2012-LINCOLN,grain_yield,2669.825
LYMAN,ARS-NRPN-2012-LINCOLN,grain_yield,3900.5
OVERLAND,ARS-NRPN-2012-LINCOLN,grain_yield,4310.725
OVERLAND,ARS-NRPN-2012-LINCOLN,grain_yield,3275.075
OVERLAND,ARS-NRPN-2012-LINCOLN,grain_yield,3476.825
ANTELOPE,ARS-SRPN-2001-LAHOMA,grain_yield,1993.53
ANTELOPE,ARS-SRPN-2001-LAHOMA,grain_yield,1848.45
ANTELOPE,ARS-SRPN-2001-LAHOMA,grain_yield,2090.25
GOODSTREAK,ARS-SRPN-2001-LAHOMA,grain_yield,2130.55
GOODSTREAK,ARS-SRPN-2001-LAHOMA,grain_yield,2420.72
GOODSTREAK,ARS-SRPN-2001-LAHOMA,grain_yield,2882.83
TX06V7266,ARS-SRPN-2012-JULESBURG,grain_yield,4122.425
TX06V7266,ARS-SRPN-2012-JULESBURG,grain_yield,4425.05
TX06V7266,ARS-SRPN-2012-JULESBURG,grain_yield,4519.2
ANTELOPE,ARS-NRPN-2008-ARCHER,grain_yield,2192.35
ANTELOPE,ARS-NRPN-2008-ARCHER,grain_yield,2333.575
ANTELOPE,ARS-NRPN-2008-ARCHER,grain_yield,1573.65
DECADE,ARS-NRPN-2008-ARCHER,grain_yield,2864.85
DECADE,ARS-NRPN-2008-ARCHER,grain_yield,2004.05
DECADE,ARS-NRPN-2008-ARCHER,grain_yield,1916.625
