germplasmName,studyName,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,RH2M,WS2M,ALLSKY_SFC_SW_DWN
NE06607,ARS-NRPN-2010-ALLIANCE,,,,,,,
NE06607,ARS-NRPN-2010-ALLIANCE,,,,,,,
NE06607,ARS-NRPN-2010-ALLIANCE,,,,,,,
OVERLAND,ARS-NRPN-2010-ALLIANCE,,,,,,,
OVERLAND,ARS-NRPN-2010-ALLIANCE,,,,,,,
OVERLAND,ARS-NRPN-2010-ALLIANCE,,,,,,,
EVEREST,ARS-SRPN-2008-WINNER,,,,,,,
EVEREST,ARS-SRPN-2008-WINNER,,,,,,,
OK04505,ARS-SRPN-2008-WINNER,,,,,,,
OK04505,ARS-SRPN-2008-WINNER,,,,,,,
TX01V5134RC-3,ARS-SRPN-2008-WINNER,,,,,,,
TX01V5134RC-3,ARS-SRPN-2008-WINNER,,,,,,,
TX02A0252,ARS-SRPN-2008-WINNER,,,,,,,
TX02A0252,ARS-SRPN-2008-WINNER,,,,,,,
TX04A001246,ARS-SRPN-2008-WINNER,,,,,,,
TX04A001246,ARS-SRPN-2008-WINNER,,,,,,,
TX04M410211,ARS-SRPN-2008-WINNER,,,,,,,
TX04M410211,ARS-SRPN-2008-WINNER,,,,,,,
ANTELOPE,ARS-SRPN-2001-COLUMBIA,,,,,,,
ANTELOPE,ARS-SRPN-2001-COLUMBIA,,,,,,,
ANTELOPE,ARS-SRPN-2001-COLUMBIA,,,,,,,
GOODSTREAK,ARS-SRPN-2001-COLUMBIA,,,,,,,
GOODSTREAK,ARS-SRPN-2001-COLUMBIA,,,,,,,
GOODSTREAK,ARS-SRPN-2001-COLUMBIA,,,,,,,
NE06545,ARS-SRPN-2009-SIDNEY,,,,,,,
NE06545,ARS-SRPN-2009-SIDNEY,,,,,,,
NE06545,ARS-SRPN-2009-SIDNEY,,,,,,,
TX01V5134RC-3,ARS-SRPN-2009-SIDNEY,,,,,,,
TX01V5134RC-3,ARS-SRPN-2009-SIDNEY,,,,,,,
TX01V5134RC-3,ARS-SRPN-2009-SIDNEY,,,,,,,
NE06545,ARS-SRPN-2010-BUSHLAND-IRRIGATED,,,,,,,
NE06545,ARS-SRPN-2010-BUSHLAND-IRRIGATED,,,,,,,
NE06545,ARS-SRPN-2010-BUSHLAND-IRRIGATED,,,,,,,
OK05511,ARS-SRPN-2010-BUSHLAND-IRRIGATED,,,,,,,
OK05511,ARS-SRPN-2010-BUSHLAND-IRRIGATED,,,,,,,
OK05511,ARS-SRPN-2010-BUSHLAND-IRRIGATED,,,,,,,
TX06A001386,ARS-SRPN-2010-BUSHLAND-IRRIGATED,,,,,,,
TX06A001386,ARS-SRPN-2010-BUSHLAND-IRRIGATED,,,,,,,
TX06A001386,ARS-SRPN-2010-BUSHLAND-IRRIGATED,,,,,,,
ANTELOPE,ARS-NRPN-2008-HETTINGER,,,,,,,
ANTELOPE,ARS-NRPN-2008-HETTINGER,,,,,,,
ANTELOPE,ARS-NRPN-2008-HETTINGER,,,,,,,
DECADE,ARS-NRPN-2008-HETTINGER,,,,,,,
DECADE,ARS-NRPN-2008-HETTINGER,,,,,,,
DECADE,ARS-NRPN-2008-HETTINGER,,,,,,,
ALICE,ARS-NRPN-2004-WILLISTON,,,,,,,
ALICE,ARS-NRPN-2004-WILLISTON,,,,,,,
ALICE,ARS-NRPN-2004-WILLISTON,,,,,,,
ALICE,ARS-NRPN-2004-WILLISTON,,,,,,,
OVERLAND,ARS-NRPN-2004-WILLISTON,,,,,,,
OVERLAND,ARS-NRPN-2004-WILLISTON,,,,,,,
OVERLAND,ARS-NRPN-2004-WILLISTON,,,,,,,
OVERLAND,ARS-NRPN-2004-WILLISTON,,,,,,,
YELLOWSTONE,ARS-NRPN-2004-WILLISTON,,,,,,,
YELLOWSTONE,ARS-NRPN-2004-WILLISTON,,,,,,,
YELLOWSTONE,ARS-NRPN-2004-WILLISTON,,,,,,,
YELLOWSTONE,ARS-NRPN-2004-WILLISTON,,,,,,,
MTS1224,UMN-WHEAT-2019-ROSEAU,,,,,,,
NORTHERN,UMN-WHEAT-2019-ROSEAU,,,,,,,
14NORD-01,UMN-WHEAT-2019-ROSEAU,,,,,,,
OAHE,UMN-WHEAT-2019-ROSEAU,,,,,,,
OVERLAND_FHB1,UMN-WHEAT-2019-ROSEAU,,,,,,,
REDFIELD,UMN-WHEAT-2019-ROSEAU,,,,,,,
RUTH,UMN-WHEAT-2019-ROSEAU,,,,,,,
WARHORSE,UMN-WHEAT-2019-ROSEAU,,,,,,,
FOUROSIX,UMN-WHEAT-2019-ROSEAU,,,,,,,
NE06545,UMN-WHEAT-2019-ROSEAU,,,,,,,
IDEAL,UMN-WHEAT-2019-ROSEAU,,,,,,,
MTS1224,UMN-WHEAT-2019-LECENTER,,,,,,,
NORTHERN,UMN-WHEAT-2019-LECENTER,,,,,,,
14NORD-01,UMN-WHEAT-2019-LECENTER,,,,,,,
OAHE,UMN-WHEAT-2019-LECENTER,,,,,,,
OVERLAND_FHB1,UMN-WHEAT-2019-LECENTER,,,,,,,
REDFIELD,UMN-WHEAT-2019-LECENTER,,,,,,,
RUTH,UMN-WHEAT-2019-LECENTER,,,,,,,
WARHORSE,UMN-WHEAT-2019-LECENTER,,,,,,,
FOUROSIX,UMN-WHEAT-2019-LECENTER,,,,,,,
NE06545,UMN-WHEAT-2019-LECENTER,,,,,,,
IDEAL,UMN-WHEAT-2019-LECENTER,,,,,,,
MTS1224,UMN-WHEAT-2019-LAMBERTON,,,,,,,
NORTHERN,UMN-WHEAT-2019-LAMBERTON,,,,,,,
14NORD-01,UMN-WHEAT-2019-LAMBERTON,,,,,,,
OAHE,UMN-WHEAT-2019-LAMBERTON,,,,,,,
OVERLAND_FHB1,UMN-WHEAT-2019-LAMBERTON,,,,,,,
REDFIELD,UMN-WHEAT-2019-LAMBERTON,,,,,,,
RUTH,UMN-WHEAT-2019-LAMBERTON,,,,,,,
WARHORSE,UMN-WHEAT-2019-LAMBERTON,,,,,,,
FOUROSIX,UMN-WHEAT-2019-LAMBERTON,,,,,,,
NE06545,UMN-WHEAT-2019-LAMBERTON,,,,,,,
IDEAL,UMN-WHEAT-2019-LAMBERTON,,,,,,,
MTS1224,UMN-WHEAT-2019-KIMBALL,,,,,,,
NORTHERN,UMN-WHEAT-2019-KIMBALL,,,,,,,
14NORD-01,UMN-WHEAT-2019-KIMBALL,,,,,,,
OAHE,UMN-WHEAT-2019-KIMBALL,,,,,,,
OVERLAND_FHB1,UMN-WHEAT-2019-KIMBALL,,,,,,,
REDFIELD,UMN-WHEAT-2019-KIMBALL,,,,,,,
RUTH,UMN-WHEAT-2019-KIMBALL,,,,,,,
WARHORSE,UMN-WHEAT-2019-KIMBALL,,,,,,,
FOUROSIX,UMN-WHEAT-2019-KIMBALL,,,,,,,
NE06545,UMN-WHEAT-2019-KIMBALL,,,,,,,
IDEAL,UMN-WHEAT-2019-KIMBALL,,,,,,,
KASKASKIA,Adv_Stj_19,,,,,,,
IL07-19334,Adv_Stj_19,,,,,,,
IL12-26004,Adv_Stj_19,,,,,,,
IL16-8048,Adv_Stj_19,,,,,,,
IL16-8048,Adv_Stj_19,,,,,,,
KASKASKIA,Adv_Stj_19,,,,,,,
IL07-19334,Adv_Stj_19,,,,,,,
IL12-26004,Adv_Stj_19,,,,,,,
IL16-8048,Adv_Stj_19,,,,,,,
IL07-19334,Adv_Stj_19,,,,,,,
KASKASKIA,Adv_Stj_19,,,,,,,
IL12-26004,Adv_Stj_19,,,,,,,
IL16-8048,Adv_Urb_19,,,,,,,
IL12-26004,Adv_Urb_19,,,,,,,
KASKASKIA,Adv_Urb_19,,,,,,,
IL07-19334,Adv_Urb_19,,,,,,,
IL07-19334,Adv_Urb_19,,,,,,,
IL16-8048,Adv_Urb_19,,,,,,,
IL12-26004,Adv_Urb_19,,,,,,,
KASKASKIA,Adv_Urb_19,,,,,,,
IL07-19334,A6S_Urb_19,,,,,,,
OH13-88-61,A6S_Urb_19,,,,,,,
OH15-191-52,A6S_Urb_19,,,,,,,
SY100,A6S_Urb_19,,,,,,,
OH13-88-61,A6S_Urb_19,,,,,,,
IL07-19334,A6S_Urb_19,,,,,,,
OH15-191-52,A6S_Urb_19,,,,,,,
SY100,A6S_Urb_19,,,,,,,
OH13-88-61,A6S_Urb_19,,,,,,,
SY100,A6S_Urb_19,,,,,,,
IL07-19334,A6S_Urb_19,,,,,,,
OH15-191-52,A6S_Urb_19,,,,,,,
KASKASKIA,ORG_Urb_19,,,,,,,
IL16-8048,ORG_Urb_19,,,,,,,
WARTHOG,ORG_Urb_19,,,,,,,
EVEREST,ORG_Urb_19,,,,,,,
NUEAST,ORG_Urb_19,,,,,,,
APPALACHIANWHITE,ORG_Urb_19,,,,,,,
NE06545,ORG_Urb_19,,,,,,,
ARS10-028,ORG_Urb_19,,,,,,,
CATAWBA,ORG_Urb_19,,,,,,,
ARS10-028,ORG_Urb_19,,,,,,,
WARTHOG,ORG_Urb_19,,,,,,,
APPALACHIANWHITE,ORG_Urb_19,,,,,,,
IL16-8048,ORG_Urb_19,,,,,,,
KASKASKIA,ORG_Urb_19,,,,,,,
EVEREST,ORG_Urb_19,,,,,,,
NUEAST,ORG_Urb_19,,,,,,,
CATAWBA,ORG_Urb_19,,,,,,,
NE06545,ORG_Urb_19,,,,,,,
ARS10-028,ORG_Urb_19,,,,,,,
IL16-8048,ORG_Urb_19,,,,,,,
KASKASKIA,ORG_Urb_19,,,,,,,
NE06545,ORG_Urb_19,,,,,,,
CATAWBA,ORG_Urb_19,,,,,,,
EVEREST,ORG_Urb_19,,,,,,,
NUEAST,ORG_Urb_19,,,,,,,
WARTHOG,ORG_Urb_19,,,,,,,
APPALACHIANWHITE,ORG_Urb_19,,,,,,,
KASKASKIA,AdvHY_Urb_19,,,,,,,
IL07-19334,AdvHY_Urb_19,,,,,,,
IL12-26004,AdvHY_Urb_19,,,,,,,
IL16-8048,AdvHY_Urb_19,,,,,,,
IL12-26004,AdvHY_Urb_19,,,,,,,
KASKASKIA,AdvHY_Urb_19,,,,,,,
IL16-8048,AdvHY_Urb_19,,,,,,,
IL07-19334,AdvHY_Urb_19,,,,,,,
KASKASKIA,Adv_Car_19,,,,,,,
IL07-19334,Adv_Car_19,,,,,,,
IL12-26004,Adv_Car_19,,,,,,,
IL16-8048,Adv_Car_19,,,,,,,
IL07-19334,Adv_Car_19,,,,,,,
IL12-26004,Adv_Car_19,,,,,,,
KASKASKIA,Adv_Car_19,,,,,,,
IL16-8048,Adv_Car_19,,,,,,,
IL07-19334,Adv_Car_19,,,,,,,
IL16-8048,Adv_Car_19,,,,,,,
KASKASKIA,Adv_Car_19,,,,,,,
IL12-26004,Adv_Car_19,,,,,,,
KASKASKIA,ORG_Dan_19,,,,,,,
IL16-8048,ORG_Dan_19,,,,,,,
WARTHOG,ORG_Dan_19,,,,,,,
EVEREST,ORG_Dan_19,,,,,,,
NUEAST,ORG_Dan_19,,,,,,,
APPALACHIANWHITE,ORG_Dan_19,,,,,,,
NE06545,ORG_Dan_19,,,,,,,
ARS10-028,ORG_Dan_19,,,,,,,
CATAWBA,ORG_Dan_19,,,,,,,
EVEREST,ORG_Dan_19,,,,,,,
NE06545,ORG_Dan_19,,,,,,,
APPALACHIANWHITE,ORG_Dan_19,,,,,,,
CATAWBA,ORG_Dan_19,,,,,,,
IL16-8048,ORG_Dan_19,,,,,,,
WARTHOG,ORG_Dan_19,,,,,,,
ARS10-028,ORG_Dan_19,,,,,,,
NUEAST,ORG_Dan_19,,,,,,,
KASKASKIA,ORG_Dan_19,,,,,,,
APPALACHIANWHITE,ORG_Dan_19,,,,,,,
CATAWBA,ORG_Dan_19,,,,,,,
IL16-8048,ORG_Dan_19,,,,,,,
NE06545,ORG_Dan_19,,,,,,,
KASKASKIA,ORG_Dan_19,,,,,,,
EVEREST,ORG_Dan_19,,,,,,,
ARS10-028,ORG_Dan_19,,,,,,,
NUEAST,ORG_Dan_19,,,,,,,
WARTHOG,ORG_Dan_19,,,,,,,
PIONEER25R40,YR2_2017_VCBranch,,,,,,,
PIONEER25R40,YR2_2017_VCBranch,,,,,,,
PIONEER25R40,YR2_2017_VCBranch,,,,,,,
PIONEER25R40,YR2_2017_VCBranch,,,,,,,
PIONEER25R40,YR2_2017_VCBranch,,,,,,,
PIONEER25R40,YR2_2017_VCBranch,,,,,,,
PIONEER25R40,YR2_2017_VCBranch,,,,,,,
OH15-191-52,YR2_2017_VCBranch,,,,,,,
OH13-88-61,YR4_2018_Wooster,,,,,,,
PIONEER25R40,YR4_2018_Wooster,,,,,,,
OH13-88-61,YR4_2018_Wooster,,,,,,,
PIONEER25R40,YR4_2018_Wooster,,,,,,,
PIONEER25R40,YR4_2018_Wooster,,,,,,,
OH13-88-61,YR4_2018_Wooster,,,,,,,
OH13-88-61,YR4_2018_Wooster,,,,,,,
PIONEER25R40,YR4_2018_Wooster,,,,,,,
PIONEER25R40,YR1_2016_Wooster,,,,,,,
PIONEER25R40,YR1_2016_Wooster,,,,,,,
PIONEER25R40,YR1_2016_Wooster,,,,,,,
PIONEER25R40,YR1_2016_Wooster,,,,,,,
PIONEER25R40,YR1_2016_Wooster,,,,,,,
PIONEER25R40,YR1_2016_Wooster,,,,,,,
PIONEER25R40,YR1_2016_Wooster,,,,,,,
PIONEER25R40,YR1_2016_Wooster,,,,,,,
PIONEER25R40,YR1_2016_Wooster,,,,,,,
PIONEER25R40,YR1_2016_Wooster,,,,,,,
OH15-191-52,YR1_2016_Wooster,,,,,,,
PIONEER25R40,YR1_2016_Wooster,,,,,,,
PIONEER25R40,YR1_2016_Wooster,,,,,,,
PIONEER25R40,YR2_2015_NWBranch,,,,,,,
PIONEER25R40,YR2_2015_NWBranch,,,,,,,
PIONEER25R40,YR2_2015_NWBranch,,,,,,,
PIONEER25R40,YR2_2015_NWBranch,,,,,,,
PIONEER25R40,YR2_2015_NWBranch,,,,,,,
PIONEER25R40,YR2_2016_Wooster,,,,,,,
PIONEER25R40,YR2_2016_Wooster,,,,,,,
PIONEER25R40,YR2_2016_Wooster,,,,,,,
PIONEER25R40,YR2_2016_Wooster,,,,,,,
PIONEER25R40,YR2_2016_Wooster,,,,,,,
PIONEER25R40,YR2_2016_Wooster,,,,,,,
PIONEER25R40,YR2_2016_Wooster,,,,,,,
PIONEER25R40,YR2_2018_Wooster,,,,,,,
PIONEER25R40,YR2_2018_Wooster,,,,,,,
PIONEER25R40,YR2_2018_Wooster,,,,,,,
PIONEER25R40,YR2_2018_Wooster,,,,,,,
PIONEER25R40,YR2_2018_Wooster,,,,,,,
PIONEER25R40,YR2_2018_Wooster,,,,,,,
PIONEER25R40,YR2_2018_Wooster,,,,,,,
PIONEER25R40,YR2_2016_NWBranch,,,,,,,
PIONEER25R40,YR2_2016_NWBranch,,,,,,,
PIONEER25R40,YR2_2016_NWBranch,,,,,,,
PIONEER25R40,YR2_2016_NWBranch,,,,,,,
PIONEER25R40,YR2_2016_NWBranch,,,,,,,
PIONEER25R40,YR2_2016_NWBranch,,,,,,,
PIONEER25R40,YR2_2016_NWBranch,,,,,,,
PIONEER25R40,YR4_2017_Wooster,,,,,,,
OH13-88-61,YR4_2017_Wooster,,,,,,,
PIONEER25R40,YR4_2017_Wooster,,,,,,,
OH13-88-61,YR4_2017_Wooster,,,,,,,
OH13-88-61,YR4_2017_Wooster,,,,,,,
PIONEER25R40,YR4_2017_Wooster,,,,,,,
PIONEER25R40,YR4_2017_Wooster,,,,,,,
OH13-88-61,YR4_2017_Wooster,,,,,,,
PIONEER25R40,YR2_2015_VCBranch,,,,,,,
PIONEER25R40,YR2_2015_VCBranch,,,,,,,
PIONEER25R40,YR2_2015_VCBranch,,,,,,,
PIONEER25R40,YR2_2015_VCBranch,,,,,,,
PIONEER25R40,YR2_2015_VCBranch,,,,,,,
OH13-88-61,YR4_2018_NWBranch,,,,,,,
PIONEER25R40,YR4_2018_NWBranch,,,,,,,
OH13-88-61,YR4_2018_NWBranch,,,,,,,
PIONEER25R40,YR4_2018_NWBranch,,,,,,,
PIONEER25R40,YR4_2018_NWBranch,,,,,,,
OH13-88-61,YR4_2018_NWBranch,,,,,,,
PIONEER25R40,YR2_2018_VCBranch,,,,,,,
PIONEER25R40,YR2_2018_VCBranch,,,,,,,
PIONEER25R40,YR2_2018_VCBranch,,,,,,,
PIONEER25R40,YR2_2018_VCBranch,,,,,,,
PIONEER25R40,YR2_2018_VCBranch,,,,,,,
PIONEER25R40,YR2_2018_VCBranch,,,,,,,
PIONEER25R40,YR2_2018_VCBranch,,,,,,,
PIONEER25R40,YR2_2016_VCBranch,,,,,,,
PIONEER25R40,YR2_2016_VCBranch,,,,,,,
PIONEER25R40,YR2_2016_VCBranch,,,,,,,
PIONEER25R40,YR2_2016_VCBranch,,,,,,,
PIONEER25R40,YR2_2016_VCBranch,,,,,,,
PIONEER25R40,YR2_2016_VCBranch,,,,,,,
PIONEER25R40,YR2_2016_VCBranch,,,,,,,
PIONEER25R40,YR2_2017_NWBranch,,,,,,,
PIONEER25R40,YR2_2017_NWBranch,,,,,,,
PIONEER25R40,YR2_2017_NWBranch,,,,,,,
PIONEER25R40,YR2_2017_NWBranch,,,,,,,
PIONEER25R40,YR2_2017_NWBranch,,,,,,,
PIONEER25R40,YR2_2017_NWBranch,,,,,,,
PIONEER25R40,YR2_2017_NWBranch,,,,,,,
OH15-191-52,YR2_2017_NWBranch,,,,,,,
OH13-88-61,YR4_2017_VCBranch,,,,,,,
PIONEER25R40,YR4_2017_VCBranch,,,,,,,
OH13-88-61,YR4_2017_VCBranch,,,,,,,
PIONEER25R40,YR4_2017_VCBranch,,,,,,,
PIONEER25R40,YR4_2017_VCBranch,,,,,,,
OH13-88-61,YR4_2017_VCBranch,,,,,,,
PIONEER25R40,YR4_2017_VCBranch,,,,,,,
OH13-88-61,YR4_2017_VCBranch,,,,,,,
OH13-88-61,YR4_2018_VCBranch,,,,,,,
PIONEER25R40,YR4_2018_VCBranch,,,,,,,
PIONEER25R40,YR4_2018_VCBranch,,,,,,,
OH13-88-61,YR4_2018_VCBranch,,,,,,,
PIONEER25R40,YR4_2018_VCBranch,,,,,,,
OH13-88-61,YR4_2018_VCBranch,,,,,,,
PIONEER25R40,YR1_2017_Wooster,,,,,,,
PIONEER25R40,YR1_2017_Wooster,,,,,,,
PIONEER25R40,YR1_2017_Wooster,,,,,,,
PIONEER25R40,YR1_2017_Wooster,,,,,,,
PIONEER25R40,YR1_2017_Wooster,,,,,,,
PIONEER25R40,YR1_2017_Wooster,,,,,,,
PIONEER25R40,YR1_2017_Wooster,,,,,,,
PIONEER25R40,YR1_2017_Wooster,,,,,,,
PIONEER25R40,YR1_2017_Wooster,,,,,,,
PIONEER25R40,YR1_2017_Wooster,,,,,,,
PIONEER25R40,YR3_2018_Wooster,,,,,,,
PIONEER25R40,YR3_2018_Wooster,,,,,,,
PIONEER25R40,YR3_2018_Wooster,,,,,,,
OH15-191-52,YR3_2018_Wooster,,,,,,,
PIONEER25R40,YR3_2018_Wooster,,,,,,,
OH15-191-52,YR3_2018_Wooster,,,,,,,
PIONEER25R40,YR3_2018_NWBranch,,,,,,,
PIONEER25R40,YR3_2018_NWBranch,,,,,,,
PIONEER25R40,YR3_2018_NWBranch,,,,,,,
OH15-191-52,YR3_2018_NWBranch,,,,,,,
PIONEER25R40,YR3_2018_NWBranch,,,,,,,
OH15-191-52,YR3_2018_NWBranch,,,,,,,
PIONEER25R40,YR2_2017_Wooster,,,,,,,
PIONEER25R40,YR2_2017_Wooster,,,,,,,
PIONEER25R40,YR2_2017_Wooster,,,,,,,
PIONEER25R40,YR2_2017_Wooster,,,,,,,
PIONEER25R40,YR2_2017_Wooster,,,,,,,
PIONEER25R40,YR2_2017_Wooster,,,,,,,
OH15-191-52,YR2_2017_Wooster,,,,,,,
PIONEER25R40,YR2_2017_Wooster,,,,,,,
PIONEER25R40,YR1_2018_Wooster,,,,,,,
PIONEER25R40,YR1_2018_Wooster,,,,,,,
PIONEER25R40,YR1_2018_Wooster,,,,,,,
PIONEER25R40,YR1_2018_Wooster,,,,,,,
PIONEER25R40,YR1_2018_Wooster,,,,,,,
PIONEER25R40,YR1_2018_Wooster,,,,,,,
PIONEER25R40,YR1_2018_Wooster,,,,,,,
PIONEER25R40,YR1_2018_Wooster,,,,,,,
PIONEER25R40,YR1_2018_Wooster,,,,,,,
PIONEER25R40,YR1_2018_Wooster,,,,,,,
PIONEER25R40,YR1_2018_Wooster,,,,,,,
PIONEER25R40,YR1_2018_Wooster,,,,,,,
PIONEER25R40,YR1_2018_Wooster,,,,,,,
PIONEER25R40,YR2_2018_NWBranch,,,,,,,
PIONEER25R40,YR2_2018_NWBranch,,,,,,,
PIONEER25R40,YR2_2018_NWBranch,,,,,,,
PIONEER25R40,YR2_2018_NWBranch,,,,,,,
PIONEER25R40,YR2_2018_NWBranch,,,,,,,
PIONEER25R40,YR2_2018_NWBranch,,,,,,,
PIONEER25R40,YR2_2018_NWBranch,,,,,,,
OH13-88-61,YR4_2017_NWBranch,,,,,,,
PIONEER25R40,YR4_2017_NWBranch,,,,,,,
PIONEER25R40,YR4_2017_NWBranch,,,,,,,
OH13-88-61,YR4_2017_NWBranch,,,,,,,
OH13-88-61,YR4_2017_NWBranch,,,,,,,
PIONEER25R40,YR4_2017_NWBranch,,,,,,,
PIONEER25R40,YR4_2017_NWBranch,,,,,,,
OH13-88-61,YR4_2017_NWBranch,,,,,,,
PIONEER25R40,YR2_2015_Wooster,,,,,,,
PIONEER25R40,YR2_2015_Wooster,,,,,,,
PIONEER25R40,YR2_2015_Wooster,,,,,,,
PIONEER25R40,YR2_2015_Wooster,,,,,,,
PIONEER25R40,YR2_2015_Wooster,,,,,,,
PIONEER25R40,YR3_2018_VCBranch,,,,,,,
PIONEER25R40,YR3_2018_VCBranch,,,,,,,
PIONEER25R40,YR3_2018_VCBranch,,,,,,,
OH15-191-52,YR3_2018_VCBranch,,,,,,,
PIONEER25R40,YR3_2018_VCBranch,,,,,,,
OH15-191-52,YR3_2018_VCBranch,,,,,,,
ALICE,SDK-WHEAT-2014-MCLAUGHLIN,,,,,,,
ARAPAHOE,SDK-WHEAT-2014-MCLAUGHLIN,,,,,,,
DECADE,SDK-WHEAT-2014-MCLAUGHLIN,,,,,,,
EVEREST,SDK-WHEAT-2014-MCLAUGHLIN,,,,,,,
EXPEDITION,SDK-WHEAT-2014-MCLAUGHLIN,,,,,,,
IDEAL,SDK-WHEAT-2014-MCLAUGHLIN,,,,,,,
JAGALENE,SDK-WHEAT-2014-MCLAUGHLIN,,,,,,,
LYMAN,SDK-WHEAT-2014-MCLAUGHLIN,,,,,,,
NE06545,SDK-WHEAT-2014-MCLAUGHLIN,,,,,,,
OVERLAND,SDK-WHEAT-2014-MCLAUGHLIN,,,,,,,
REDFIELD,SDK-WHEAT-2014-MCLAUGHLIN,,,,,,,
ROBIDOUX,SDK-WHEAT-2014-MCLAUGHLIN,,,,,,,
ALICE,SDK-WHEAT-2018-BROOKINGS,,,,,,,
EXPEDITION,SDK-WHEAT-2018-BROOKINGS,,,,,,,
IDEAL,SDK-WHEAT-2018-BROOKINGS,,,,,,,
LYMAN,SDK-WHEAT-2018-BROOKINGS,,,,,,,
OAHE,SDK-WHEAT-2018-BROOKINGS,,,,,,,
OVERLAND,SDK-WHEAT-2018-BROOKINGS,,,,,,,
REDFIELD,SDK-WHEAT-2018-BROOKINGS,,,,,,,
ALICE,SDK-WHEAT-2009-PLATTE,,,,,,,
ARAPAHOE,SDK-WHEAT-2009-PLATTE,,,,,,,
EXPEDITION,SDK-WHEAT-2009-PLATTE,,,,,,,
JAGALENE,SDK-WHEAT-2009-PLATTE,,,,,,,
LYMAN,SDK-WHEAT-2009-PLATTE,,,,,,,
OVERLAND,SDK-WHEAT-2009-PLATTE,,,,,,,
BANATKA_JUBILEINAJA,NSGC-LowN-Dry_2013_Aberdeen,,,,,,,
BANATKA|PI184260,NSGC-LowN-Dry_2013_Aberdeen,,,,,,,
IDEAL|PI191423,NSGC-LowN-Dry_2013_Aberdeen,,,,,,,
VIKING,NSGC-LowN-Dry_2013_Aberdeen,,,,,,,
YELLOWSTONE,NSGC-LowN-Dry_2013_Aberdeen,,,,,,,
ALICE,SDK-WHEAT-2009-SELBY,,,,,,,
ARAPAHOE,SDK-WHEAT-2009-SELBY,,,,,,,
EXPEDITION,SDK-WHEAT-2009-SELBY,,,,,,,
JAGALENE,SDK-WHEAT-2009-SELBY,,,,,,,
LYMAN,SDK-WHEAT-2009-SELBY,,,,,,,
OVERLAND,SDK-WHEAT-2009-SELBY,,,,,,,
DECADE,NDK-WHEAT-2018-DICKINSON,,,,,,,
IDEAL,NDK-WHEAT-2018-DICKINSON,,,,,,,
LYMAN,NDK-WHEAT-2018-DICKINSON,,,,,,,
MTS1224,NDK-WHEAT-2018-DICKINSON,,,,,,,
NORTHERN,NDK-WHEAT-2018-DICKINSON,,,,,,,
OAHE,NDK-WHEAT-2018-DICKINSON,,,,,,,
OVERLAND,NDK-WHEAT-2018-DICKINSON,,,,,,,
REDFIELD,NDK-WHEAT-2018-DICKINSON,,,,,,,
DECADE,NDK-WHEAT-2012-LANGDON,,,,,,,
EXPEDITION,NDK-WHEAT-2012-LANGDON,,,,,,,
IDEAL,NDK-WHEAT-2012-LANGDON,,,,,,,
LYMAN,NDK-WHEAT-2012-LANGDON,,,,,,,
OVERLAND,NDK-WHEAT-2012-LANGDON,,,,,,,
ROBIDOUX,NDK-WHEAT-2012-LANGDON,,,,,,,
DECADE,NDK-WHEAT-2013-FORMAN,,,,,,,
IDEAL,NDK-WHEAT-2013-FORMAN,,,,,,,
LYMAN,NDK-WHEAT-2013-FORMAN,,,,,,,
OVERLAND,NDK-WHEAT-2013-FORMAN,,,,,,,
ROBIDOUX,NDK-WHEAT-2013-FORMAN,,,,,,,
ARROW,CornellMaster_2009_McGowan,,,,,,,
FORWARD,CornellMaster_2009_McGowan,,,,,,,
GENESEE,CornellMaster_2009_McGowan,,,,,,,
GENESEE_GIANT,CornellMaster_2009_McGowan,,,,,,,
HONOR,CornellMaster_2009_McGowan,,,,,,,
MEDINA-264,CornellMaster_2009_McGowan,,,,,,,
PIONEER25W36-288,CornellMaster_2009_McGowan,,,,,,,
PRIDE_OF_GENESEE,CornellMaster_2009_McGowan,,,,,,,
YORKSTAR,CornellMaster_2009_McGowan,,,,,,,
ALICE,SDK-WHEAT-2009-PIERRE,,,,,,,
ARAPAHOE,SDK-WHEAT-2009-PIERRE,,,,,,,
EXPEDITION,SDK-WHEAT-2009-PIERRE,,,,,,,
JAGALENE,SDK-WHEAT-2009-PIERRE,,,,,,,
LYMAN,SDK-WHEAT-2009-PIERRE,,,,,,,
OVERLAND,SDK-WHEAT-2009-PIERRE,,,,,,,
ALICE,SDK-WHEAT-2018-WINNER,,,,,,,
EXPEDITION,SDK-WHEAT-2018-WINNER,,,,,,,
IDEAL,SDK-WHEAT-2018-WINNER,,,,,,,
LYMAN,SDK-WHEAT-2018-WINNER,,,,,,,
OAHE,SDK-WHEAT-2018-WINNER,,,,,,,
OVERLAND,SDK-WHEAT-2018-WINNER,,,,,,,
REDFIELD,SDK-WHEAT-2018-WINNER,,,,,,,
ALICE,SDK-WHEAT-2010-SELBY,,,,,,,
ARAPAHOE,SDK-WHEAT-2010-SELBY,,,,,,,
EXPEDITION,SDK-WHEAT-2010-SELBY,,,,,,,
JAGALENE,SDK-WHEAT-2010-SELBY,,,,,,,
LYMAN,SDK-WHEAT-2010-SELBY,,,,,,,
OVERLAND,SDK-WHEAT-2010-SELBY,,,,,,,
ALICE,SDK-WHEAT-2016-WINNER_INTENSIVE,,,,,,,
