trial,total_accessions,genotyped,missing,pct_genotyped,pct_missing
UIL-WHEAT-2009-URBANA,2,0,2,0.0,100.0
UIL-WHEAT-2006-BELLEVILLE,1,0,1,0.0,100.0
UIL-WHEAT-2005-PERRY,1,0,1,0.0,100.0
UIL-WHEAT-2001-URBANA,1,0,1,0.0,100.0
UIL-WHEAT-2003-PERRY,1,0,1,0.0,100.0
UIL-WHEAT-2002-BELLEVILLE,1,0,1,0.0,100.0
UIL-WHEAT-2002-DEKALB,1,0,1,0.0,100.0
UIL-WHEAT-2002-DIXON_SPRINGS,1,0,1,0.0,100.0
UIL-WHEAT-2002-PERRY,1,0,1,0.0,100.0
UIL-WHEAT-2002-URBANA,1,0,1,0.0,100.0
UIL-WHEAT-2003-BELLEVILLE,1,0,1,0.0,100.0
UIL-WHEAT-2003-BROWNSTOWN,1,0,1,0.0,100.0
UIL-WHEAT-2003-DEKALB,1,0,1,0.0,100.0
UIL-WHEAT-2003-DIXON_SPRINGS,1,0,1,0.0,100.0
UIL-WHEAT-2003-URBANA,1,0,1,0.0,100.0
UIL-WHEAT-2005-DIXON_SPRINGS,1,0,1,0.0,100.0
UIL-WHEAT-2004-BELLEVILLE,1,0,1,0.0,100.0
UIL-WHEAT-2004-BROWNSTOWN,1,0,1,0.0,100.0
UIL-WHEAT-2004-DEKALB,1,0,1,0.0,100.0
UIL-WHEAT-2004-DIXON_SPRINGS,1,0,1,0.0,100.0
UIL-WHEAT-2004-PERRY,1,0,1,0.0,100.0
UIL-WHEAT-2004-URBANA,1,0,1,0.0,100.0
UIL-WHEAT-2005-BELLEVILLE,1,0,1,0.0,100.0
UIL-WHEAT-2005-BROWNSTOWN,1,0,1,0.0,100.0
UIL-WHEAT-2005-DEKALB,1,0,1,0.0,100.0
StateWheat_2023_WARVA,7,0,7,0.0,100.0
StateWheat_2022_WARVA,8,0,8,0.0,100.0
SEIdahoCereals_SWW_KIM_2016,4,0,4,0.0,100.0
StateWheat_2022_BLAVA,8,0,8,0.0,100.0
SEIdahoCereals_SWW_RK_2021,6,0,6,0.0,100.0
SEIdahoCereals_SWW_RK_2022,6,0,6,0.0,100.0
SEIdahoCereals_SWW_RT_2013,1,0,1,0.0,100.0
SEIdahoCereals_SWW_RT_2015,3,0,3,0.0,100.0
SEIdahoCereals_SWW_RT_2016,4,0,4,0.0,100.0
SEIdahoCereals_SWW_RT_2017,4,0,4,0.0,100.0
SEIdahoCereals_SWW_RT_2018,4,0,4,0.0,100.0
SEIdahoCereals_SWW_RT_2019,4,0,4,0.0,100.0
SEIdahoCereals_SWW_RT_2020,6,0,6,0.0,100.0
SEIdahoCereals_SWW_RT_2021,5,0,5,0.0,100.0
SEIdahoCereals_SWW_RT_2022,4,0,4,0.0,100.0
SEIdahoCereals_SWW_SOS_2015,2,0,2,0.0,100.0
SEIdahoCereals_SWW_SOS_2016,3,0,3,0.0,100.0
SEIdahoCereals_SWW_SOS_2017,3,0,3,0.0,100.0
SEIdahoCereals_SWW_SOS_2018,6,0,6,0.0,100.0
SEIdahoCereals_SWW_SOS_2019,6,0,6,0.0,100.0
SEIdahoCereals_SWW_SOS_2020,7,0,7,0.0,100.0
SEIdahoCereals_SWW_SOS_2022,7,0,7,0.0,100.0
SEIdahoCereals_SWW_SOS_2023,7,0,7,0.0,100.0
SEIdahoCereals_WW_IF_2014,3,0,3,0.0,100.0
SEIdahoCereals_WW_SOS_2011,1,0,1,0.0,100.0
SEIdahoCereals_SWW_RK_2020,7,0,7,0.0,100.0
SEIdahoCereals_SWW_RK_2018,6,0,6,0.0,100.0
SEIdahoCereals_SWW_RK_2017,1,0,1,0.0,100.0
SEIdahoCereals_SWW_RI_2015,3,0,3,0.0,100.0
SEIdahoCereals_SWW_KIM_2018,4,0,4,0.0,100.0
SEIdahoCereals_SWW_KIM_2019,4,0,4,0.0,100.0
SEIdahoCereals_SWW_KIM_2020,6,0,6,0.0,100.0
SEIdahoCereals_SWW_KIM_2021,5,0,5,0.0,100.0
SEIdahoCereals_SWW_KIM_2022,4,0,4,0.0,100.0
SEIdahoCereals_SWW_KIM_2023,4,0,4,0.0,100.0
SEIdahoCereals_SWW_REX_2018,4,0,4,0.0,100.0
SEIdahoCereals_SWW_RI_2013,1,0,1,0.0,100.0
SEIdahoCereals_SWW_RI_2014,1,0,1,0.0,100.0
SEIdahoCereals_SWW_RI_2016,4,0,4,0.0,100.0
SEIdahoCereals_SWW_RI_2023_irrigated,4,0,4,0.0,100.0
SEIdahoCereals_SWW_RI_2017,4,0,4,0.0,100.0
SEIdahoCereals_SWW_RI_2018,6,0,6,0.0,100.0
SEIdahoCereals_SWW_RI_2019,6,0,6,0.0,100.0
SEIdahoCereals_SWW_RI_2020_dryland,8,0,8,0.0,100.0
SEIdahoCereals_SWW_RI_2020_irrigated,6,0,6,0.0,100.0
SEIdahoCereals_SWW_RI_2021_dryland,7,0,7,0.0,100.0
SEIdahoCereals_SWW_RI_2021_irrigated,5,0,5,0.0,100.0
SEIdahoCereals_SWW_RI_2022_irrigated,4,0,4,0.0,100.0
SEIdahoCereals_SWW_RI_2023_dryland,7,0,7,0.0,100.0
SEIdahoCereals_WW_SOS_2012,3,0,3,0.0,100.0
SEIdahoCereals_WW_SOS_2013,4,0,4,0.0,100.0
SEIdahoCereals_WW_SOS_2014,2,0,2,0.0,100.0
SWIdahoCereals_SWW_PAR_2020,6,0,6,0.0,100.0
SW-AMPanel_2014_Davis_Dry,2,0,2,0.0,100.0
SW-AMPanel_2014_Davis_Irr,2,0,2,0.0,100.0
SW-AMPanel_2014_Imperial_Dry,2,0,2,0.0,100.0
SW-AMPanel_2014_Imperial_Irr,2,0,2,0.0,100.0
SWIdahoCereals_HRW_PAR_2021,2,0,2,0.0,100.0
SWIdahoCereals_H_W_PAR_2017,1,0,1,0.0,100.0
SWIdahoCereals_SWW_PAR_2017,5,0,5,0.0,100.0
SWIdahoCereals_SWW_PAR_2018,3,0,3,0.0,100.0
SWIdahoCereals_SWW_PAR_2019,2,0,2,0.0,100.0
SWIdahoCereals_SWW_PAR_2021,4,0,4,0.0,100.0
SW-AMPanel_2013_Bozeman,1,0,1,0.0,100.0
SWIdahoCereals_SWW_PAR_2022,2,0,2,0.0,100.0
SWIdahoCereals_SWW_PAR_2023,3,0,3,0.0,100.0
SWIdahoCereals_SWW_WEI_2018,4,0,4,0.0,100.0
SWWpanel_2012_Manhattan_Dry,1,0,1,0.0,100.0
SWWpanel_2012_Manhattan_Irr,1,0,1,0.0,100.0
SW_AMPanel_2013_Obregon_Dry,2,0,2,0.0,100.0
SW_AMPanel_2013_Obregon_Irr,2,0,2,0.0,100.0
SW_AMPanel_2014_Obregon_Dry,2,0,2,0.0,100.0
SW_AMPanel_2014_Obregon_Irr,2,0,2,0.0,100.0
SW-AMPanel_2013_Huntley,1,0,1,0.0,100.0
SW-AMPanel_2012_Saskatoon,1,0,1,0.0,100.0
SFYLD_2022_Lincoln,1,0,1,0.0,100.0
SRWObs_2022_BLAVA,1,0,1,0.0,100.0
SFYLD_2022_Sidney,1,0,1,0.0,100.0
SFYLD_2023_Alliance,1,0,1,0.0,100.0
SFYLD_2023_Lincoln,1,0,1,0.0,100.0
SFYLD_2023_Sidney,1,0,1,0.0,100.0
SI_Urb_23,236,0,236,0.0,100.0
SP_2_SWW_2023_Lind,8,0,8,0.0,100.0
SP_HRW_2022_Pullman,1,0,1,0.0,100.0
SP_SWW_2023_Lind,8,0,8,0.0,100.0
SP_SWW_2023_Pullman,4,0,4,0.0,100.0
SRWObs_2022_WARVA,1,0,1,0.0,100.0
SW-AMPanel_2012_Huntley,1,0,1,0.0,100.0
SRWObs_2023_URBIL,8,0,8,0.0,100.0
SRWPrelim_2022_BLAVA,1,0,1,0.0,100.0
SRWPrelim_2022_WARVA,1,0,1,0.0,100.0
STP1_2025_MCG,220,0,220,0.0,100.0
SUWWSN_2016_Blacksburg,1,0,1,0.0,100.0
SW-AMPanel_2011_Bozeman,1,0,1,0.0,100.0
SW-AMPanel_2012_Bozeman,1,0,1,0.0,100.0
SW-AMPanel_2012_Davis_Dry,1,0,1,0.0,100.0
SW-AMPanel_2012_Davis_Irr,1,0,1,0.0,100.0
UIL-WHEAT-2011-BELLEVILLE,1,0,1,0.0,100.0
UIL-WHEAT-2011-BROWNSTOWN,1,0,1,0.0,100.0
UIL-WHEAT-2011-DEKALB,1,0,1,0.0,100.0
UIL-WHEAT-2011-DIXON_SPRINGS,1,0,1,0.0,100.0
YR1_2017_Wooster,1,0,1,0.0,100.0
YR1_2018_Wooster,1,0,1,0.0,100.0
YR2-1_2021_Custar,2,0,2,0.0,100.0
YR2-1_2021_Wooster,2,0,2,0.0,100.0
YR2-2_2021_Fremont,3,0,3,0.0,100.0
YR2-2_2021_Wooster,3,0,3,0.0,100.0
YR2-3_2021_Custar,5,0,5,0.0,100.0
YR2-3_2021_Fremont,5,0,5,0.0,100.0
YR2_2015_NWBranch,1,0,1,0.0,100.0
YR2_2015_VCBranch,1,0,1,0.0,100.0
YR2_2015_Wooster,1,0,1,0.0,100.0
YR2_2016_NWBranch,1,0,1,0.0,100.0
YR2_2016_VCBranch,1,0,1,0.0,100.0
YR2_2016_Wooster,1,0,1,0.0,100.0
YR2_2017_NWBranch,2,0,2,0.0,100.0
YR2_2017_VCBranch,2,0,2,0.0,100.0
YR2_2017_Wooster,2,0,2,0.0,100.0
YR2_2018_NWBranch,1,0,1,0.0,100.0
YR2_2018_VCBranch,1,0,1,0.0,100.0
YR2_2018_Wooster,1,0,1,0.0,100.0
YR3_2015_NWBranch,1,0,1,0.0,100.0
YR1_2016_Wooster,2,0,2,0.0,100.0
YR1_2014_Wooster,1,0,1,0.0,100.0
WheatPrelim_2023_WARVA,9,0,9,0.0,100.0
WWashingtonGrains_H_S_MTV_2018_NF,1,0,1,0.0,100.0
UniformScab_2022_WARVA,5,0,5,0.0,100.0
UniformSouthern_2023_BLAVA,1,0,1,0.0,100.0
UniformSouthern_2023_WARVA,1,0,1,0.0,100.0
WMSF_2021_Custar,4,0,4,0.0,100.0
WMSF_2021_Wooster,4,0,4,0.0,100.0
WWashingtonGrains_H_S_MTV_2013_NF,1,0,1,0.0,100.0
WWashingtonGrains_H_S_MTV_2014_NF,1,0,1,0.0,100.0
WWashingtonGrains_H_S_MTV_2015_NF,1,0,1,0.0,100.0
WWashingtonGrains_H_S_MTV_2017_NF,1,0,1,0.0,100.0
WWashingtonGrains_H_S_MTV_2020,3,0,3,0.0,100.0
WheatPrelim_2023_BLAVA,9,0,9,0.0,100.0
WWashingtonGrains_H_S_MTV_2022_organic,3,0,3,0.0,100.0
WWashingtonGrains_H_W_MTV_2014_NF,1,0,1,0.0,100.0
WWashingtonGrains_H_W_MTV_2016_NF,1,0,1,0.0,100.0
WWashingtonGrains_SWW_MTV_2014_NF,2,0,2,0.0,100.0
WWashingtonGrains_SWW_MTV_2015_NF,2,0,2,0.0,100.0
WWashingtonGrains_SWW_MTV_2016_NF,4,0,4,0.0,100.0
WWashingtonGrains_SWW_MTV_2017_NF,5,0,5,0.0,100.0
WWashingtonGrains_SWW_MTV_2018,5,0,5,0.0,100.0
WWashingtonGrains_SWW_MTV_2019,6,0,6,0.0,100.0
YR3_2015_VCBranch,1,0,1,0.0,100.0
YR3_2015_Wooster,1,0,1,0.0,100.0
YR3_2016_NWBranch,1,0,1,0.0,100.0
YT_Stp_23,32,0,32,0.0,100.0
YR4_2021_Wooster,2,0,2,0.0,100.0
YT_Addie_23,32,0,32,0.0,100.0
YT_Blk_23,7,0,7,0.0,100.0
YT_Blv_22,5,0,5,0.0,100.0
YT_Blv_23,7,0,7,0.0,100.0
YT_Neo_22,7,0,7,0.0,100.0
YT_Neo_23,66,0,66,0.0,100.0
YT_Stj_22,5,0,5,0.0,100.0
YT_Stp_22,5,0,5,0.0,100.0
YT_Urb_22,24,0,24,0.0,100.0
YR4_2021_Custar,2,0,2,0.0,100.0
YT_Urb_23,77,0,77,0.0,100.0
YT_Urb_25,7214,0,7214,0.0,100.0
YT_War_23,8,0,8,0.0,100.0
YldQtl-Val_2014_ClayCenter,1,0,1,0.0,100.0
YldQtl-Val_2014_Lincoln,1,0,1,0.0,100.0
YldQtl-Val_2014_Mead,1,0,1,0.0,100.0
YldQtl-Val_2014_Sidney,1,0,1,0.0,100.0
YldQtl-Val_2015_Lincoln,1,0,1,0.0,100.0
YldQtl-Val_2015_NorthPlatte,1,0,1,0.0,100.0
YR4_2021_Fremont,2,0,2,0.0,100.0
YR4_2018_Wooster,2,0,2,0.0,100.0
YR3_2016_VCBranch,1,0,1,0.0,100.0
YR3_2021_Wooster,3,0,3,0.0,100.0
YR3_2016_Wooster,1,0,1,0.0,100.0
YR3_2017_NWBranch,1,0,1,0.0,100.0
YR3_2017_VCBranch,1,0,1,0.0,100.0
YR3_2017_Wooster,1,0,1,0.0,100.0
YR3_2018_NWBranch,2,0,2,0.0,100.0
YR3_2018_VCBranch,2,0,2,0.0,100.0
YR3_2018_Wooster,2,0,2,0.0,100.0
YR3_2021_Custar,3,0,3,0.0,100.0
YR3_2021_Fremont,4,0,4,0.0,100.0
YR4_2015_NWBranch,1,0,1,0.0,100.0
YR4_2018_VCBranch,2,0,2,0.0,100.0
YR4_2015_VCBranch,1,0,1,0.0,100.0
YR4_2015_Wooster,1,0,1,0.0,100.0
YR4_2016_NWBranch,1,0,1,0.0,100.0
YR4_2016_VCBranch,1,0,1,0.0,100.0
YR4_2016_Wooster,1,0,1,0.0,100.0
YR4_2017_NWBranch,2,0,2,0.0,100.0
YR4_2017_VCBranch,2,0,2,0.0,100.0
YR4_2017_Wooster,2,0,2,0.0,100.0
YR4_2018_NWBranch,2,0,2,0.0,100.0
UniformHRW_2023_WARVA,30,0,30,0.0,100.0
UniformHRW_2023_BLAVA,30,0,30,0.0,100.0
UniformHRW_2022_WARVA,16,0,16,0.0,100.0
UIL-WHEAT-2017-PERRY,2,0,2,0.0,100.0
UIL-WHEAT-2016-BROWNSTOWN,1,0,1,0.0,100.0
UIL-WHEAT-2016-DEKALB,2,0,2,0.0,100.0
UIL-WHEAT-2016-ELKVILLE,1,0,1,0.0,100.0
UIL-WHEAT-2016-PERRY,2,0,2,0.0,100.0
UIL-WHEAT-2016-URBANA,2,0,2,0.0,100.0
UIL-WHEAT-2017-BELLEVILLE,1,0,1,0.0,100.0
UIL-WHEAT-2017-ELKVILLE,1,0,1,0.0,100.0
UIL-WHEAT-2017-HAMPSHIRE,2,0,2,0.0,100.0
UIL-WHEAT-2017-NEOGA,1,0,1,0.0,100.0
UIL-WHEAT-2017-URBANA,2,0,2,0.0,100.0
UIL-WHEAT-2015-URBANA,2,0,2,0.0,100.0
UIL-WHEAT-2018-BELLEVILLE,2,0,2,0.0,100.0
UIL-WHEAT-2018-ELKVILLE,2,0,2,0.0,100.0
UIL-WHEAT-2018-HAMPSHIRE,2,0,2,0.0,100.0
UIL-WHEAT-2018-NEOGA,2,0,2,0.0,100.0
UIL-WHEAT-2018-PERRY,2,0,2,0.0,100.0
UIL-WHEAT-2018-URBANA,2,0,2,0.0,100.0
UMN-WHEAT-2008-CROOKSTON,3,0,3,0.0,100.0
UMN-WHEAT-2008-LAMBERTON,3,0,3,0.0,100.0
UMN-WHEAT-2008-ROSEAU,3,0,3,0.0,100.0
UIL-WHEAT-2016-BELLEVILLE,1,0,1,0.0,100.0
UIL-WHEAT-2015-PERRY,2,0,2,0.0,100.0
UMN-WHEAT-2008-WASECA,3,0,3,0.0,100.0
UIL-WHEAT-2013-BROWNSTOWN,2,0,2,0.0,100.0
UIL-WHEAT-2011-PERRY,1,0,1,0.0,100.0
UIL-WHEAT-2011-URBANA,1,0,1,0.0,100.0
UIL-WHEAT-2012-BELLEVILLE,1,0,1,0.0,100.0
UIL-WHEAT-2012-BROWNSTOWN,1,0,1,0.0,100.0
UIL-WHEAT-2012-DEKALB,1,0,1,0.0,100.0
UIL-WHEAT-2012-DIXON_SPRINGS,1,0,1,0.0,100.0
UIL-WHEAT-2012-PERRY,1,0,1,0.0,100.0
UIL-WHEAT-2012-URBANA,1,0,1,0.0,100.0
UIL-WHEAT-2013-BELLEVILLE,2,0,2,0.0,100.0
UIL-WHEAT-2013-DEKALB,2,0,2,0.0,100.0
UIL-WHEAT-2015-MULKEYTOWN,2,0,2,0.0,100.0
UIL-WHEAT-2013-DIXON_SPRINGS,2,0,2,0.0,100.0
UIL-WHEAT-2013-PERRY,2,0,2,0.0,100.0
UIL-WHEAT-2014-BELLEVILLE,2,0,2,0.0,100.0
UIL-WHEAT-2014-BROWNSTOWN,2,0,2,0.0,100.0
UIL-WHEAT-2014-DIXON_SPRINGS,2,0,2,0.0,100.0
UIL-WHEAT-2014-PERRY,2,0,2,0.0,100.0
UIL-WHEAT-2014-URBANA,2,0,2,0.0,100.0
UIL-WHEAT-2015-BELLEVILLE,2,0,2,0.0,100.0
UIL-WHEAT-2015-DEKALB,2,0,2,0.0,100.0
UMN-WHEAT-2008-STPAUL,3,0,3,0.0,100.0
UMN-WHEAT-2009-CROOKSTON,4,0,4,0.0,100.0
UniformHRW_2022_BLAVA,16,0,16,0.0,100.0
UMN-WHEAT-2018-LECENTER,8,0,8,0.0,100.0
UMN-WHEAT-2016-LAMBERTON,8,0,8,0.0,100.0
UMN-WHEAT-2016-LECENTER,8,0,8,0.0,100.0
UMN-WHEAT-2016-ROSEAU,8,0,8,0.0,100.0
UMN-WHEAT-2016-STPAUL,8,0,8,0.0,100.0
UMN-WHEAT-2017-CROOKSTON,9,0,9,0.0,100.0
UMN-WHEAT-2017-LAMBERTON,9,0,9,0.0,100.0
UMN-WHEAT-2017-LECENTER,9,0,9,0.0,100.0
UMN-WHEAT-2017-STPAUL,9,0,9,0.0,100.0
UMN-WHEAT-2018-KIMBALL,8,0,8,0.0,100.0
UMN-WHEAT-2018-STPAUL,8,0,8,0.0,100.0
UMN-WHEAT-2016-CROOKSTON,8,0,8,0.0,100.0
UMN-WHEAT-2019-KIMBALL,11,0,11,0.0,100.0
UMN-WHEAT-2019-LAMBERTON,11,0,11,0.0,100.0
UMN-WHEAT-2019-LECENTER,11,0,11,0.0,100.0
UMN-WHEAT-2019-ROSEAU,11,0,11,0.0,100.0
UMN-WHEAT-2020-BECKER,7,0,7,0.0,100.0
UMN-WHEAT-2020-LAMBERTON,7,0,7,0.0,100.0
UMN-WHEAT-2020-STPAUL,7,0,7,0.0,100.0
UniformEastern_2023_BLAVA,1,0,1,0.0,100.0
UniformEastern_2023_WARVA,1,0,1,0.0,100.0
UMN-WHEAT-2016-KIMBALL,8,0,8,0.0,100.0
UMN-WHEAT-2015-STPAUL,8,0,8,0.0,100.0
UMN-WHEAT-2009-LAMBERTON,3,0,3,0.0,100.0
UMN-WHEAT-2012-STPAUL,4,0,4,0.0,100.0
UMN-WHEAT-2009-STPAUL,3,0,3,0.0,100.0
UMN-WHEAT-2010-CROOKSTON,4,0,4,0.0,100.0
UMN-WHEAT-2010-LAMBERTON,4,0,4,0.0,100.0
UMN-WHEAT-2010-ROSEAU,4,0,4,0.0,100.0
UMN-WHEAT-2010-STPAUL,4,0,4,0.0,100.0
UMN-WHEAT-2011-CROOKSTON,3,0,3,0.0,100.0
UMN-WHEAT-2011-ROSEAU,3,0,3,0.0,100.0
UMN-WHEAT-2012-CROOKSTON,4,0,4,0.0,100.0
UMN-WHEAT-2012-ROSEAU,4,0,4,0.0,100.0
UMN-WHEAT-2013-CROOKSTON,7,0,7,0.0,100.0
UMN-WHEAT-2015-LECENTER,8,0,8,0.0,100.0
UMN-WHEAT-2013-LECENTER,7,0,7,0.0,100.0
UMN-WHEAT-2013-ROSEAU,7,0,7,0.0,100.0
UMN-WHEAT-2014-CROOKSTON,4,0,4,0.0,100.0
UMN-WHEAT-2014-LAMBERTON,4,0,4,0.0,100.0
UMN-WHEAT-2014-LECENTER,4,0,4,0.0,100.0
UMN-WHEAT-2014-STPAUL,4,0,4,0.0,100.0
UMN-WHEAT-2015-CROOKSTON,8,0,8,0.0,100.0
UMN-WHEAT-2015-KIMBALL,8,0,8,0.0,100.0
UMN-WHEAT-2015-LAMBERTON,8,0,8,0.0,100.0
SEIdahoCereals_SWW_KIM_2017,4,0,4,0.0,100.0
SEIdahoCereals_SWW_KIM_2015,3,0,3,0.0,100.0
OregonCereals_SWW_NWI_2018,3,0,3,0.0,100.0
PxW_2022_Sidney,2,0,2,0.0,100.0
SDK-WHEAT-2003-HIGHMORE,4,0,4,0.0,100.0
SDK-WHEAT-2003-KENNEBEC,4,0,4,0.0,100.0
SDK-WHEAT-2003-MARTIN,4,0,4,0.0,100.0
SDK-WHEAT-2003-OELRICHS,4,0,4,0.0,100.0
SDK-WHEAT-2003-PIERRE,4,0,4,0.0,100.0
SDK-WHEAT-2003-PLATTE,4,0,4,0.0,100.0
SDK-WHEAT-2003-STURGIS,4,0,4,0.0,100.0
SDK-WHEAT-2003-TRIPP_COUNTY,4,0,4,0.0,100.0
SDK-WHEAT-2003-WALL,4,0,4,0.0,100.0
SDK-WHEAT-2004-BROOKINGS,4,0,4,0.0,100.0
SDK-WHEAT-2004-HIGHMORE,4,0,4,0.0,100.0
SDK-WHEAT-2004-PIERRE_PEA_STUBBLE,4,0,4,0.0,100.0
SDK-WHEAT-2004-PLATTE,4,0,4,0.0,100.0
SDK-WHEAT-2004-SELBY,4,0,4,0.0,100.0
SDK-WHEAT-2004-SOUTH_SHORE,4,0,4,0.0,100.0
SDK-WHEAT-2004-STURGIS,4,0,4,0.0,100.0
SDK-WHEAT-2004-TRIPP_COUNTY,4,0,4,0.0,100.0
SDK-WHEAT-2004-WALL,4,0,4,0.0,100.0
SDK-WHEAT-2006-BROOKINGS,6,0,6,0.0,100.0
SDK-WHEAT-2006-HIGHMORE,6,0,6,0.0,100.0
SDK-WHEAT-2006-MARTIN,6,0,6,0.0,100.0
SDK-WHEAT-2003-HAYES,4,0,4,0.0,100.0
SDK-WHEAT-2003-BROOKINGS,4,0,4,0.0,100.0
SDK-WHEAT-2003-BISON,4,0,4,0.0,100.0
SDK-WHEAT-2001-WALL,4,0,4,0.0,100.0
RPN_2023_Sidney,12,0,12,0.0,100.0
SDK-WHEAT-2001-BRITTON,4,0,4,0.0,100.0
SDK-WHEAT-2001-BROOKINGS,4,0,4,0.0,100.0
SDK-WHEAT-2001-HIGHMORE,4,0,4,0.0,100.0
SDK-WHEAT-2001-MARTIN,4,0,4,0.0,100.0
SDK-WHEAT-2001-OELRICHS,4,0,4,0.0,100.0
SDK-WHEAT-2001-SELBY,4,0,4,0.0,100.0
SDK-WHEAT-2001-STURGIS,4,0,4,0.0,100.0
SDK-WHEAT-2001-TRIPP_COUNTY,4,0,4,0.0,100.0
SDK-WHEAT-2001-WATERTOWN,4,0,4,0.0,100.0
SDK-WHEAT-2002-WALL,4,0,4,0.0,100.0
SDK-WHEAT-2002-BROOKINGS,4,0,4,0.0,100.0
SDK-WHEAT-2002-HAYES,4,0,4,0.0,100.0
SDK-WHEAT-2002-HIGHMORE,4,0,4,0.0,100.0
SDK-WHEAT-2002-MARTIN,4,0,4,0.0,100.0
SDK-WHEAT-2002-OELRICHS,4,0,4,0.0,100.0
SDK-WHEAT-2002-PLATTE,4,0,4,0.0,100.0
SDK-WHEAT-2002-SELBY,4,0,4,0.0,100.0
SDK-WHEAT-2002-SOUTH_SHORE,4,0,4,0.0,100.0
SDK-WHEAT-2002-TRIPP_COUNTY,4,0,4,0.0,100.0
SDK-WHEAT-2006-OELRICHS,6,0,6,0.0,100.0
SDK-WHEAT-2006-STURGIS,6,0,6,0.0,100.0
SDK-WHEAT-2006-WALL,6,0,6,0.0,100.0
SDK-WHEAT-2009-PLATTE,6,0,6,0.0,100.0
SDK-WHEAT-2008-WALL,5,0,5,0.0,100.0
SDK-WHEAT-2008-WINNER,5,0,5,0.0,100.0
SDK-WHEAT-2008-WINNER-IMS,5,0,5,0.0,100.0
SDK-WHEAT-2009-BROOKINGS-CPT,6,0,6,0.0,100.0
SDK-WHEAT-2009-BROOKINGS-IMS,6,0,6,0.0,100.0
SDK-WHEAT-2009-HAYES,6,0,6,0.0,100.0
SDK-WHEAT-2009-KENNEBEC,6,0,6,0.0,100.0
SDK-WHEAT-2009-ONIDA,6,0,6,0.0,100.0
SDK-WHEAT-2009-PIERRE,6,0,6,0.0,100.0
SDK-WHEAT-2009-SELBY,6,0,6,0.0,100.0
SDK-WHEAT-2008-SOUTH_SHORE,5,0,5,0.0,100.0
SDK-WHEAT-2009-WALL,6,0,6,0.0,100.0
SDK-WHEAT-2009-WINNER-CPT,6,0,6,0.0,100.0
SDK-WHEAT-2009-WINNER-IMS,6,0,6,0.0,100.0
SDK-WHEAT-2010-BERESFORD,6,0,6,0.0,100.0
SDK-WHEAT-2010-BISON,6,0,6,0.0,100.0
SDK-WHEAT-2010-BROOKINGS,6,0,6,0.0,100.0
SDK-WHEAT-2010-BROOKINGS-IMS,6,0,6,0.0,100.0
SDK-WHEAT-2010-HAYES,6,0,6,0.0,100.0
SDK-WHEAT-2010-KENNEBEC,6,0,6,0.0,100.0
SDK-WHEAT-2008-STURGIS,5,0,5,0.0,100.0
SDK-WHEAT-2008-SELBY,5,0,5,0.0,100.0
SDK-WHEAT-2006-WINNER,6,0,6,0.0,100.0
SDK-WHEAT-2007-STURGIS,5,0,5,0.0,100.0
SDK-WHEAT-2007-BISON,5,0,5,0.0,100.0
SDK-WHEAT-2007-BROOKINGS,5,0,5,0.0,100.0
SDK-WHEAT-2007-DAKOTA_LAKES,5,0,5,0.0,100.0
SDK-WHEAT-2007-HAYES,5,0,5,0.0,100.0
SDK-WHEAT-2007-KENNEBEC,5,0,5,0.0,100.0
SDK-WHEAT-2007-MARTIN,5,0,5,0.0,100.0
SDK-WHEAT-2007-ONIDA,5,0,5,0.0,100.0
SDK-WHEAT-2007-PLATTE,5,0,5,0.0,100.0
SDK-WHEAT-2007-SELBY,5,0,5,0.0,100.0
SDK-WHEAT-2007-WALL,5,0,5,0.0,100.0
SDK-WHEAT-2008-PLATTE,5,0,5,0.0,100.0
SDK-WHEAT-2007-WATERTOWN,5,0,5,0.0,100.0
SDK-WHEAT-2007-WINNER,5,0,5,0.0,100.0
SDK-WHEAT-2008-BROOKINGS,5,0,5,0.0,100.0
SDK-WHEAT-2008-BROOKINGS-IMS,5,0,5,0.0,100.0
SDK-WHEAT-2008-HAYES,5,0,5,0.0,100.0
SDK-WHEAT-2008-KENNEBEC,5,0,5,0.0,100.0
SDK-WHEAT-2008-MARTIN,5,0,5,0.0,100.0
SDK-WHEAT-2008-ONIDA,5,0,5,0.0,100.0
SDK-WHEAT-2008-PIERRE,5,0,5,0.0,100.0
RPN_2023_Alliance,12,0,12,0.0,100.0
Prelim_SWW_2023_Pullman,8,0,8,0.0,100.0
SEIdahoCereals_SWW_KIM_2014,1,0,1,0.0,100.0
Prelim_SWW_2023_Lind,15,0,15,0.0,100.0
OregonCereals_SWW_POM_2014,1,0,1,0.0,100.0
OregonCereals_SWW_POM_2015,3,0,3,0.0,100.0
OregonCereals_SWW_POM_2016,4,0,4,0.0,100.0
OregonCereals_SWW_POM_2017,5,0,5,0.0,100.0
OregonCereals_SWW_POM_2018,3,0,3,0.0,100.0
OregonCereals_SWW_POM_2019,3,0,3,0.0,100.0
OregonCereals_SWW_POM_2020,5,0,5,0.0,100.0
OregonCereals_SWW_SVA_2013,1,0,1,0.0,100.0
OregonCereals_SWW_SVA_2016,4,0,4,0.0,100.0
OregonCereals_SWW_SVA_2017,5,0,5,0.0,100.0
OregonCereals_SWW_SVA_2018_no_fungicides,3,0,3,0.0,100.0
OregonCereals_SWW_SVA_2020,5,0,5,0.0,100.0
OregonCereals_SWW_SVA_2021,4,0,4,0.0,100.0
